Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-04-23T17:35:18
5-14;0;2020-04-23T17:35:18
15-24;0;2020-04-23T17:35:18
25-34;0;2020-04-23T17:35:18
35-44;0;2020-04-23T17:35:18
45-54;0;2020-04-23T17:35:18
55-64;1;2020-04-23T17:35:18
65-74;10;2020-04-23T17:35:18
75-84;31;2020-04-23T17:35:18
>84;88;2020-04-23T17:35:18
