Altersgruppe;Anzahl;Timestamp
<5;2831;2020-12-25T00:02:00
5-14;19131;2020-12-25T00:02:00
15-24;49063;2020-12-25T00:02:00
25-34;56530;2020-12-25T00:02:00
35-44;51465;2020-12-25T00:02:00
45-54;62233;2020-12-25T00:02:00
55-64;47550;2020-12-25T00:02:00
65-74;23505;2020-12-25T00:02:00
75-84;20412;2020-12-25T00:02:00
>84;13843;2020-12-25T00:02:00
