Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;469;7;29
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1190;16;43
Güssing;104;25699;897;14;70
Jennersdorf;105;17097;613;15;33
Mattersburg;106;40042;1136;18;35
Neusiedl am See;107;59990;1514;26;73
Oberpullendorf;108;37384;1314;15;37
Oberwart;109;54192;1839;50;68
Klagenfurt Stadt;201;101300;3666;109;206
Villach Stadt;202;62882;1948;34;190
Hermagor;203;18054;822;11;108
Klagenfurt Land;204;60014;2154;15;169
Sankt Veit an der Glan;205;54186;2237;69;89
Spittal an der Drau;206;75868;1815;28;104
Villach Land;207;64618;2150;52;113
Völkermarkt;208;41862;2181;37;87
Wolfsberg;209;52607;2214;50;110
Feldkirchen;210;29902;1177;27;90
Krems an der Donau(Stadt);301;25036;842;29;18
Sankt Pölten(Stadt);302;55514;2160;25;94
Waidhofen an der Ybbs(Stadt);303;11222;455;7;41
Wiener Neustadt(Stadt);304;45823;1534;29;53
Amstetten;305;116520;5823;90;379
Baden;306;146751;4129;45;237
Bruck an der Leitha;307;103735;2712;44;122
Gänserndorf;308;104782;2135;26;160
Gmünd;309;36553;1431;30;66
Hollabrunn;310;51033;1137;24;34
Horn;311;30936;590;10;10
Korneuburg;312;91254;2220;24;86
Krems(Land);313;56487;1862;23;39
Lilienfeld;314;25655;924;23;35
Melk;315;78191;2992;60;169
Mistelbach;316;75625;1457;27;33
Mödling;317;119115;3207;53;158
Neunkirchen;318;86343;2626;52;151
Sankt Pölten(Land);319;131729;4070;72;115
Scheibbs;320;41414;1974;21;89
Tulln;321;104593;2787;35;130
Waidhofen an der Thaya;322;25682;817;13;25
Wiener Neustadt(Land);323;78307;2036;29;116
Zwettl;325;41987;1632;14;122
Linz(Stadt);401;206595;8368;144;274
Steyr(Stadt);402;38056;1520;17;67
Wels(Stadt);403;62470;3009;44;93
Braunau am Inn;404;105553;4178;43;150
Eferding;405;33178;1998;24;53
Freistadt;406;66861;3473;64;132
Gmunden;407;101859;4313;52;299
Grieskirchen;408;64875;3622;50;100
Kirchdorf an der Krems;409;57071;2238;39;140
Linz-Land;410;151371;6176;70;160
Perg;411;68968;3430;37;116
Ried im Innkreis;412;61690;3515;64;105
Rohrbach;413;56545;3746;79;91
Schärding;414;57391;3459;45;156
Steyr-Land;415;60717;2922;53;108
Urfahr-Umgebung;416;86005;4556;61;103
Vöcklabruck;417;137297;6309;95;309
Wels-Land;418;73777;2952;37;139
Salzburg(Stadt);501;155021;5946;56;293
Hallein;502;60824;3492;27;199
Salzburg-Umgebung;503;153492;6743;64;357
Sankt Johann im Pongau;504;81194;5078;74;215
Tamsweg;505;20251;1354;28;56
Zell am See;506;87628;4091;62;188
Graz(Stadt);601;291072;8704;188;427
Deutschlandsberg;603;60867;1706;39;194
Graz-Umgebung;606;156070;4529;171;234
Leibnitz;610;84756;2912;65;166
Leoben;611;59700;1986;73;98
Liezen;612;79652;2758;64;191
Murau;614;27543;959;12;50
Voitsberg;616;51044;1865;67;56
Weiz;617;90654;2671;90;104
Murtal;620;71698;2566;99;144
Bruck-Mürzzuschlag;621;98697;3517;137;156
Hartberg-Fürstenfeld;622;90606;3535;117;187
Südoststeiermark;623;84036;2929;100;135
Innsbruck-Stadt;701;131961;6241;78;124
Imst;702;60474;2866;29;116
Innsbruck-Land;703;180453;8705;101;268
Kitzbühel;704;64168;2565;25;105
Kufstein;705;110287;6077;104;128
Landeck;706;44386;2434;29;108
Lienz;707;48738;2502;30;97
Reutte;708;32838;895;3;37
Schwaz;709;84329;6600;95;145
Bludenz;801;64107;2755;37;113
Bregenz;802;134987;5952;75;248
Dornbirn;803;89912;4831;39;191
Feldkirch;804;108133;5090;55;266
Wien;900;1911191;70086;1026;2400
