Bundesland;Anzahl;GKZ;Timestamp
Wien;286;9;2020-06-16T23:00:00
Vorarlberg;9;8;2020-06-16T23:00:00
Tirol;6;7;2020-06-16T23:00:00
Steiermark;3;6;2020-06-16T23:00:00
Salzburg;2;5;2020-06-16T23:00:00
Oberösterreich;34;4;2020-06-16T23:00:00
Niederösterreich;71;3;2020-06-16T23:00:00
Kärnten;5;2;2020-06-16T23:00:00
Burgenland;3;1;2020-06-16T23:00:00
