Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;5226;4500,74926365468;305;2020-12-16T21:02:00
Baden;3925;2684,62343453965;306;2020-12-16T21:02:00
Bludenz;2639;4141,94682487365;801;2020-12-16T21:02:00
Braunau am Inn;3979;3811,01065052486;404;2020-12-16T21:02:00
Bregenz;5702;4243,09622496893;802;2020-12-16T21:02:00
Bruck an der Leitha;2580;2529,16380746986;307;2020-12-16T21:02:00
Bruck-Mürzzuschlag;3334;3368,22112664673;621;2020-12-16T21:02:00
Deutschlandsberg;1512;2485,98345966031;603;2020-12-16T21:02:00
Dornbirn;4588;5152,68247211959;803;2020-12-16T21:02:00
Eferding;1945;5866,20822777175;405;2020-12-16T21:02:00
Eisenstadt(Stadt);423;2889,93646238983;101;2020-12-16T21:02:00
Eisenstadt-Umgebung;1150;2678,96661774641;103;2020-12-16T21:02:00
Feldkirch;4802;4481,19150048059;804;2020-12-16T21:02:00
Feldkirchen;1053;3517,38651167452;210;2020-12-16T21:02:00
Freistadt;3349;5026,94345626754;406;2020-12-16T21:02:00
Gänserndorf;1977;1906,71836120595;308;2020-12-16T21:02:00
Gmünd;1358;3692,92687569684;309;2020-12-16T21:02:00
Gmunden;4023;3958,43787820645;407;2020-12-16T21:02:00
Graz(Stadt);8548;2959,7723038995;601;2020-12-16T21:02:00
Graz-Umgebung;4249;2754,4405549073;606;2020-12-16T21:02:00
Grieskirchen;3540;5469,63118616832;408;2020-12-16T21:02:00
Güssing;822;3186,41702523549;104;2020-12-16T21:02:00
Hallein;3315;5490,77417431345;502;2020-12-16T21:02:00
Hartberg-Fürstenfeld;3327;3671,29394628236;622;2020-12-16T21:02:00
Hermagor;700;3841,08867427568;203;2020-12-16T21:02:00
Hollabrunn;1098;2158,95237720713;310;2020-12-16T21:02:00
Horn;561;1804,43872627855;311;2020-12-16T21:02:00
Imst;2699;4494,13880378314;702;2020-12-16T21:02:00
Innsbruck-Land;8513;4747,43193655963;703;2020-12-16T21:02:00
Innsbruck-Stadt;6206;4697,60048444478;701;2020-12-16T21:02:00
Jennersdorf;566;3316,53580217977;105;2020-12-16T21:02:00
Kirchdorf an der Krems;2087;3670,03130165653;409;2020-12-16T21:02:00
Kitzbühel;2410;3772,63975203895;704;2020-12-16T21:02:00
Klagenfurt Land;1932;3230,76923076923;204;2020-12-16T21:02:00
Klagenfurt Stadt;3576;3547,02083973933;201;2020-12-16T21:02:00
Korneuburg;2197;2417,23420876014;312;2020-12-16T21:02:00
Krems an der Donau(Stadt);841;3380,76861231709;301;2020-12-16T21:02:00
Krems(Land);1793;3168,06841472896;313;2020-12-16T21:02:00
Kufstein;5966;5439,36106197918;705;2020-12-16T21:02:00
Landeck;2343;5281,5472701862;706;2020-12-16T21:02:00
Leibnitz;2744;3326,70578536443;610;2020-12-16T21:02:00
Leoben;1892;3150,18315018315;611;2020-12-16T21:02:00
Lienz;2386;4894,05780157119;707;2020-12-16T21:02:00
Liezen (inkl. Gröbming);2554;3196,45561382211;612;2020-12-16T21:02:00
Lilienfeld;896;3471,2536804587;314;2020-12-16T21:02:00
Linz(Stadt);7991;3884,29269999903;401;2020-12-16T21:02:00
Linz-Land;6009;3998,72232536783;410;2020-12-16T21:02:00
Mattersburg;1075;2692,54852849092;106;2020-12-16T21:02:00
Melk;2767;3549,1649778097;315;2020-12-16T21:02:00
Mistelbach;1420;1881,21828756144;316;2020-12-16T21:02:00
Mödling;3080;2588,27879460159;317;2020-12-16T21:02:00
Murau;903;3264,76011424853;614;2020-12-16T21:02:00
Murtal;2403;3337,31459363369;620;2020-12-16T21:02:00
Neunkirchen;2432;2818,37039783987;318;2020-12-16T21:02:00
Neusiedl am See;1429;2399,5835572273;107;2020-12-16T21:02:00
Oberpullendorf;1250;3332,17817823155;108;2020-12-16T21:02:00
Oberwart;1725;3189,9548783194;109;2020-12-16T21:02:00
Perg;3297;4816,02126820433;411;2020-12-16T21:02:00
Reutte;836;2558,92255892256;708;2020-12-16T21:02:00
Ried im Innkreis;3439;5618,91379648389;412;2020-12-16T21:02:00
Rohrbach;3658;6471,58729035454;413;2020-12-16T21:02:00
Rust(Stadt);50;2577,31958762887;102;2020-12-16T21:02:00
Salzburg(Stadt);5737;3720,22748052992;501;2020-12-16T21:02:00
Salzburg-Umgebung;6354;4172,54943164282;503;2020-12-16T21:02:00
Sankt Johann im Pongau;4871;6045,44946818413;504;2020-12-16T21:02:00
Sankt Pölten(Land);3841;2931,07658496383;319;2020-12-16T21:02:00
Sankt Pölten(Stadt);2112;3836,93045563549;302;2020-12-16T21:02:00
Sankt Veit an der Glan;2144;3929,9789203556;205;2020-12-16T21:02:00
Schärding;3240;5653,75957561903;414;2020-12-16T21:02:00
Scheibbs;1878;4535,90319542062;320;2020-12-16T21:02:00
Schwaz;6430;7666,35269991535;709;2020-12-16T21:02:00
Spittal an der Drau;1655;2175,02726997937;206;2020-12-16T21:02:00
Steyr(Stadt);1441;3772,94268583248;402;2020-12-16T21:02:00
Steyr-Land;2814;4656,85868899664;415;2020-12-16T21:02:00
