Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;566;10;3
Rust(Stadt);102;1980;67;0;1
Eisenstadt-Umgebung;103;43236;1394;19;25
Güssing;104;25699;1180;36;53
Jennersdorf;105;17097;764;19;42
Mattersburg;106;40042;1390;23;28
Neusiedl am See;107;59990;1959;28;49
Oberpullendorf;108;37384;1515;23;16
Oberwart;109;54192;2067;53;40
Klagenfurt Stadt;201;101300;4299;137;73
Villach Stadt;202;62882;2336;56;73
Hermagor;203;18054;1194;17;44
Klagenfurt Land;204;60014;2779;53;90
Sankt Veit an der Glan;205;54186;2790;91;47
Spittal an der Drau;206;75868;3084;72;203
Villach Land;207;64618;2790;65;78
Völkermarkt;208;41862;2569;51;37
Wolfsberg;209;52607;2563;65;35
Feldkirchen;210;29902;1563;38;38
Krems an der Donau(Stadt);301;25036;946;23;10
Sankt Pölten(Stadt);302;55514;2406;43;33
Waidhofen an der Ybbs(Stadt);303;11222;616;10;11
Wiener Neustadt(Stadt);304;45823;1939;54;60
Amstetten;305;116520;7068;117;138
Baden;306;146751;5368;83;165
Bruck an der Leitha;307;103735;3277;64;79
Gänserndorf;308;104782;2986;38;196
Gmünd;309;36553;1689;34;28
Hollabrunn;310;51033;1322;28;39
Horn;311;30936;733;10;48
Korneuburg;312;91254;2599;38;75
Krems(Land);313;56487;2242;29;83
Lilienfeld;314;25655;1045;30;14
Melk;315;78191;3527;79;60
Mistelbach;316;75625;1841;30;61
Mödling;317;119115;3812;89;87
Neunkirchen;318;86343;3317;73;64
Sankt Pölten(Land);319;131729;4739;89;94
Scheibbs;320;41414;2413;31;59
Tulln;321;104593;3535;53;94
Waidhofen an der Thaya;322;25682;958;13;12
Wiener Neustadt(Land);323;78307;2642;51;80
Zwettl;325;41987;2175;23;78
Linz(Stadt);401;206595;9387;199;110
Steyr(Stadt);402;38056;1677;19;13
Wels(Stadt);403;62470;3437;57;62
Braunau am Inn;404;105553;5136;62;149
Eferding;405;33178;2174;27;39
Freistadt;406;66861;3992;80;56
Gmunden;407;101859;5445;87;157
Grieskirchen;408;64875;4141;67;72
Kirchdorf an der Krems;409;57071;2775;71;31
Linz-Land;410;151371;6974;78;102
Perg;411;68968;3969;55;74
Ried im Innkreis;412;61690;4090;86;72
Rohrbach;413;56545;4194;90;32
Schärding;414;57391;3985;60;58
Steyr-Land;415;60717;3264;61;26
Urfahr-Umgebung;416;86005;4869;68;58
Vöcklabruck;417;137297;7458;131;165
Wels-Land;418;73777;3428;47;60
Salzburg(Stadt);501;155021;7781;99;249
Hallein;502;60824;4714;44;141
Salzburg-Umgebung;503;153492;8456;91;225
Sankt Johann im Pongau;504;81194;6458;86;206
Tamsweg;505;20251;1914;33;80
Zell am See;506;87628;5194;90;64
Graz(Stadt);601;291072;10154;233;246
Deutschlandsberg;603;60867;2346;78;108
Graz-Umgebung;606;156070;5451;211;136
Leibnitz;610;84756;3535;78;99
Leoben;611;59700;2260;86;36
Liezen;612;79652;3748;91;125
Murau;614;27543;1207;18;29
Voitsberg;616;51044;2161;85;41
Weiz;617;90654;3198;111;131
Murtal;620;71698;3247;137;62
Bruck-Mürzzuschlag;621;98697;4130;195;87
Hartberg-Fürstenfeld;622;90606;4191;153;117
Südoststeiermark;623;84036;3711;128;202
Innsbruck-Stadt;701;131961;6789;84;86
Imst;702;60474;3279;32;30
Innsbruck-Land;703;180453;9745;121;114
Kitzbühel;704;64168;3263;37;69
Kufstein;705;110287;6859;121;101
Landeck;706;44386;2847;40;21
Lienz;707;48738;3118;39;143
Reutte;708;32838;1205;4;50
Schwaz;709;84329;7410;110;174
Bludenz;801;64107;3223;40;70
Bregenz;802;134987;6969;92;124
Dornbirn;803;89912;5734;56;129
Feldkirch;804;108133;6030;68;90
Wien;900;1911191;81305;1488;1854
