Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-07-06T12:00:02
5-14;0;2020-07-06T12:00:02
15-24;0;2020-07-06T12:00:02
25-34;0;2020-07-06T12:00:02
35-44;0;2020-07-06T12:00:02
45-54;0;2020-07-06T12:00:02
55-64;2;2020-07-06T12:00:02
65-74;13;2020-07-06T12:00:02
75-84;40;2020-07-06T12:00:02
>84;121;2020-07-06T12:00:02
