Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;912;11;24
Rust(Stadt);102;1980;72;0;0
Eisenstadt-Umgebung;103;43236;2228;23;45
Güssing;104;25699;1753;51;38
Jennersdorf;105;17097;1240;24;26
Mattersburg;106;40042;2145;31;37
Neusiedl am See;107;59990;3095;38;64
Oberpullendorf;108;37384;2164;40;30
Oberwart;109;54192;3500;84;96
Klagenfurt Stadt;201;101300;5864;154;172
Villach Stadt;202;62882;3467;64;117
Hermagor;203;18054;1849;28;10
Klagenfurt Land;204;60014;3850;64;124
Sankt Veit an der Glan;205;54186;3691;97;111
Spittal an der Drau;206;75868;5181;115;185
Villach Land;207;64618;4135;75;124
Völkermarkt;208;41862;3438;61;120
Wolfsberg;209;52607;3363;71;121
Feldkirchen;210;29902;2190;49;68
Krems an der Donau(Stadt);301;25036;1273;28;31
Sankt Pölten(Stadt);302;55514;3465;53;99
Waidhofen an der Ybbs(Stadt);303;11222;840;14;19
Wiener Neustadt(Stadt);304;45823;3708;82;74
Amstetten;305;116520;9343;126;248
Baden;306;146751;9359;117;238
Bruck an der Leitha;307;103735;5647;81;204
Gänserndorf;308;104782;5374;63;170
Gmünd;309;36553;2579;41;77
Hollabrunn;310;51033;2418;50;65
Horn;311;30936;1374;26;48
Korneuburg;312;91254;4081;49;71
Krems(Land);313;56487;3065;38;76
Lilienfeld;314;25655;1485;37;24
Melk;315;78191;5377;95;178
Mistelbach;316;75625;3532;34;87
Mödling;317;119115;6071;108;158
Neunkirchen;318;86343;5683;95;116
Sankt Pölten(Land);319;131729;7199;129;189
Scheibbs;320;41414;3558;37;110
Tulln;321;104593;5079;81;110
Waidhofen an der Thaya;322;25682;1633;14;26
Wiener Neustadt(Land);323;78307;5019;88;126
Zwettl;325;41987;3180;33;116
Linz(Stadt);401;206595;12308;214;438
Steyr(Stadt);402;38056;2199;18;61
Wels(Stadt);403;62470;4999;68;182
Braunau am Inn;404;105553;8303;100;278
Eferding;405;33178;2644;32;47
Freistadt;406;66861;5138;92;127
Gmunden;407;101859;7375;104;160
Grieskirchen;408;64875;4884;68;96
Kirchdorf an der Krems;409;57071;3915;80;53
Linz-Land;410;151371;9280;86;298
Perg;411;68968;5469;69;136
Ried im Innkreis;412;61690;5489;95;183
Rohrbach;413;56545;4953;96;63
Schärding;414;57391;5011;67;153
Steyr-Land;415;60717;3983;67;102
Urfahr-Umgebung;416;86005;5812;71;104
Vöcklabruck;417;137297;10513;151;390
Wels-Land;418;73777;5119;58;171
Salzburg(Stadt);501;155021;10907;132;268
Hallein;502;60824;6084;61;126
Salzburg-Umgebung;503;153492;11701;114;282
Sankt Johann im Pongau;504;81194;9121;112;144
Tamsweg;505;20251;2367;40;37
Zell am See;506;87628;6900;103;212
Graz(Stadt);601;291072;14390;280;509
Deutschlandsberg;603;60867;3537;98;132
Graz-Umgebung;606;156070;7848;237;257
Leibnitz;610;84756;5360;101;140
Leoben;611;59700;3140;107;76
Liezen;612;79652;5077;112;116
Murau;614;27543;1736;26;52
Voitsberg;616;51044;2993;103;94
Weiz;617;90654;5378;142;151
Murtal;620;71698;4361;160;111
Bruck-Mürzzuschlag;621;98697;5680;240;87
Hartberg-Fürstenfeld;622;90606;6675;174;189
Südoststeiermark;623;84036;5481;165;109
Innsbruck-Stadt;701;131961;8701;92;305
Imst;702;60474;4473;36;116
Innsbruck-Land;703;180453;12450;136;389
Kitzbühel;704;64168;4221;41;82
Kufstein;705;110287;8803;133;270
Landeck;706;44386;3423;46;48
Lienz;707;48738;4878;43;179
Reutte;708;32838;1766;5;114
Schwaz;709;84329;8861;130;57
Bludenz;801;64107;3829;45;45
Bregenz;802;134987;8375;98;293
Dornbirn;803;89912;6787;68;152
Feldkirch;804;108133;7341;74;196
Wien;900;1911191;127535;2093;4733
