Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;561;10;9
Rust(Stadt);102;1980;64;0;3
Eisenstadt-Umgebung;103;43236;1362;19;28
Güssing;104;25699;1118;28;39
Jennersdorf;105;17097;707;17;26
Mattersburg;106;40042;1344;22;52
Neusiedl am See;107;59990;1893;28;58
Oberpullendorf;108;37384;1484;21;32
Oberwart;109;54192;2009;51;34
Klagenfurt Stadt;201;101300;4201;136;88
Villach Stadt;202;62882;2257;54;38
Hermagor;203;18054;1136;17;63
Klagenfurt Land;204;60014;2662;43;96
Sankt Veit an der Glan;205;54186;2726;87;63
Spittal an der Drau;206;75868;2821;58;247
Villach Land;207;64618;2693;64;153
Völkermarkt;208;41862;2516;47;51
Wolfsberg;209;52607;2522;64;48
Feldkirchen;210;29902;1511;37;52
Krems an der Donau(Stadt);301;25036;935;23;19
Sankt Pölten(Stadt);302;55514;2369;42;37
Waidhofen an der Ybbs(Stadt);303;11222;603;9;23
Wiener Neustadt(Stadt);304;45823;1868;50;64
Amstetten;305;116520;6904;113;144
Baden;306;146751;5157;79;217
Bruck an der Leitha;307;103735;3179;62;118
Gänserndorf;308;104782;2764;31;142
Gmünd;309;36553;1649;33;48
Hollabrunn;310;51033;1275;26;43
Horn;311;30936;679;10;22
Korneuburg;312;91254;2518;36;67
Krems(Land);313;56487;2137;27;64
Lilienfeld;314;25655;1027;30;25
Melk;315;78191;3457;75;96
Mistelbach;316;75625;1772;30;63
Mödling;317;119115;3705;86;81
Neunkirchen;318;86343;3239;71;122
Sankt Pölten(Land);319;131729;4634;87;109
Scheibbs;320;41414;2336;28;94
Tulln;321;104593;3421;51;136
Waidhofen an der Thaya;322;25682;937;13;35
Wiener Neustadt(Land);323;78307;2543;46;105
Zwettl;325;41987;2078;21;113
Linz(Stadt);401;206595;9206;186;140
Steyr(Stadt);402;38056;1663;18;22
Wels(Stadt);403;62470;3364;54;130
Braunau am Inn;404;105553;4952;60;141
Eferding;405;33178;2129;27;29
Freistadt;406;66861;3910;79;92
Gmunden;407;101859;5256;86;162
Grieskirchen;408;64875;4058;63;77
Kirchdorf an der Krems;409;57071;2722;60;63
Linz-Land;410;151371;6822;76;110
Perg;411;68968;3870;53;58
Ried im Innkreis;412;61690;3996;84;105
Rohrbach;413;56545;4150;90;60
Schärding;414;57391;3914;59;50
Steyr-Land;415;60717;3228;60;42
Urfahr-Umgebung;416;86005;4800;68;41
Vöcklabruck;417;137297;7276;124;149
Wels-Land;418;73777;3356;47;66
Salzburg(Stadt);501;155021;7475;87;329
Hallein;502;60824;4550;38;165
Salzburg-Umgebung;503;153492;8183;86;260
Sankt Johann im Pongau;504;81194;6216;83;235
Tamsweg;505;20251;1809;31;105
Zell am See;506;87628;5110;87;166
Graz(Stadt);601;291072;9831;224;206
Deutschlandsberg;603;60867;2204;71;97
Graz-Umgebung;606;156070;5270;204;117
Leibnitz;610;84756;3414;75;77
Leoben;611;59700;2221;84;42
Liezen;612;79652;3597;87;163
Murau;614;27543;1172;18;42
Voitsberg;616;51044;2112;82;67
Weiz;617;90654;3040;108;52
Murtal;620;71698;3167;129;112
Bruck-Mürzzuschlag;621;98697;4008;186;92
Hartberg-Fürstenfeld;622;90606;4061;147;92
Südoststeiermark;623;84036;3443;123;143
Innsbruck-Stadt;701;131961;6676;82;87
Imst;702;60474;3237;31;42
Innsbruck-Land;703;180453;9577;118;142
Kitzbühel;704;64168;3167;35;127
Kufstein;705;110287;6713;117;86
Landeck;706;44386;2819;37;37
Lienz;707;48738;2922;39;87
Reutte;708;32838;1145;4;33
Schwaz;709;84329;7171;109;141
Bludenz;801;64107;3138;38;116
Bregenz;802;134987;6808;89;261
Dornbirn;803;89912;5573;49;180
Feldkirch;804;108133;5921;67;214
Wien;900;1911191;79195;1380;1797
