Bundesland;Anzahl;GKZ;Timestamp
Wien;15509;9;2020-11-20T10:02:00
Vorarlberg;4094;8;2020-11-20T10:02:00
Tirol;7835;7;2020-11-20T10:02:00
Steiermark;12239;6;2020-11-20T10:02:00
Salzburg;6407;5;2020-11-20T10:02:00
Oberösterreich;13656;4;2020-11-20T10:02:00
Niederösterreich;10831;3;2020-11-20T10:02:00
Kärnten;4534;2;2020-11-20T10:02:00
Burgenland;1921;1;2020-11-20T10:02:00
