Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;699;9;29
Rust(Stadt);102;1980;69;0;0
Eisenstadt-Umgebung;103;43236;1757;23;88
Güssing;104;25699;1467;44;54
Jennersdorf;105;17097;1047;20;41
Mattersburg;106;40042;1707;25;69
Neusiedl am See;107;59990;2518;31;122
Oberpullendorf;108;37384;1767;26;67
Oberwart;109;54192;2630;61;129
Klagenfurt Stadt;201;101300;5133;150;199
Villach Stadt;202;62882;2860;60;141
Hermagor;203;18054;1732;25;52
Klagenfurt Land;204;60014;3329;61;125
Sankt Veit an der Glan;205;54186;3222;93;107
Spittal an der Drau;206;75868;4067;104;182
Villach Land;207;64618;3479;69;186
Völkermarkt;208;41862;2999;54;102
Wolfsberg;209;52607;2852;67;60
Feldkirchen;210;29902;1807;42;57
Krems an der Donau(Stadt);301;25036;1074;25;41
Sankt Pölten(Stadt);302;55514;2873;46;143
Waidhofen an der Ybbs(Stadt);303;11222;690;12;13
Wiener Neustadt(Stadt);304;45823;3053;62;241
Amstetten;305;116520;7705;122;107
Baden;306;146751;7372;98;442
Bruck an der Leitha;307;103735;4407;72;284
Gänserndorf;308;104782;4286;53;206
Gmünd;309;36553;2113;35;102
Hollabrunn;310;51033;1936;44;81
Horn;311;30936;1045;12;83
Korneuburg;312;91254;3304;42;177
Krems(Land);313;56487;2642;33;105
Lilienfeld;314;25655;1218;32;33
Melk;315;78191;4149;83;131
Mistelbach;316;75625;2888;33;148
Mödling;317;119115;4798;102;212
Neunkirchen;318;86343;4408;81;312
Sankt Pölten(Land);319;131729;5791;109;279
Scheibbs;320;41414;2788;32;97
Tulln;321;104593;4240;72;151
Waidhofen an der Thaya;322;25682;1345;14;79
Wiener Neustadt(Land);323;78307;3857;61;330
Zwettl;325;41987;2621;30;59
Linz(Stadt);401;206595;10528;207;289
Steyr(Stadt);402;38056;1836;18;42
Wels(Stadt);403;62470;4145;62;124
Braunau am Inn;404;105553;6590;70;273
Eferding;405;33178;2352;29;53
Freistadt;406;66861;4383;85;131
Gmunden;407;101859;6273;95;185
Grieskirchen;408;64875;4458;68;60
Kirchdorf an der Krems;409;57071;3241;75;179
Linz-Land;410;151371;7849;81;186
Perg;411;68968;4726;64;251
Ried im Innkreis;412;61690;4656;90;174
Rohrbach;413;56545;4655;92;93
Schärding;414;57391;4454;63;67
Steyr-Land;415;60717;3537;62;62
Urfahr-Umgebung;416;86005;5320;69;124
Vöcklabruck;417;137297;8530;139;291
Wels-Land;418;73777;4181;51;202
Salzburg(Stadt);501;155021;9193;122;398
Hallein;502;60824;5396;58;149
Salzburg-Umgebung;503;153492;9899;101;339
Sankt Johann im Pongau;504;81194;8167;102;408
Tamsweg;505;20251;2155;39;62
Zell am See;506;87628;5883;100;178
Graz(Stadt);601;291072;12276;263;421
Deutschlandsberg;603;60867;2929;89;93
Graz-Umgebung;606;156070;6625;223;200
Leibnitz;610;84756;4473;93;264
Leoben;611;59700;2687;93;95
Liezen;612;79652;4339;98;141
Murau;614;27543;1418;20;42
Voitsberg;616;51044;2433;89;75
Weiz;617;90654;4452;132;263
Murtal;620;71698;3696;150;105
Bruck-Mürzzuschlag;621;98697;5064;226;146
Hartberg-Fürstenfeld;622;90606;5580;165;219
Südoststeiermark;623;84036;4703;159;159
Innsbruck-Stadt;701;131961;7283;88;135
Imst;702;60474;3818;33;175
Innsbruck-Land;703;180453;10522;132;225
Kitzbühel;704;64168;3697;38;68
Kufstein;705;110287;7552;129;128
Landeck;706;44386;3085;42;44
Lienz;707;48738;3936;42;184
Reutte;708;32838;1410;4;6
Schwaz;709;84329;8209;125;108
Bludenz;801;64107;3550;45;42
Bregenz;802;134987;7403;96;76
Dornbirn;803;89912;6188;66;48
Feldkirch;804;108133;6635;71;104
Wien;900;1911191;100894;1772;5124
