Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6168;101;1;2020-12-03T10:02:00
Kärnten;12088;150;2;2020-12-03T10:02:00
Niederösterreich;33854;530;3;2020-12-03T10:02:00
Oberösterreich;51315;597;4;2020-12-03T10:02:00
Salzburg;16747;193;5;2020-12-03T10:02:00
Steiermark;19937;511;6;2020-12-03T10:02:00
Tirol;29702;343;7;2020-12-03T10:02:00
Vorarlberg;13724;137;8;2020-12-03T10:02:00
Wien;50122;653;9;2020-12-03T10:02:00
