Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;226;8;1;2020-04-24T04:00:00
Kärnten;346;12;2;2020-04-24T04:00:00
Niederösterreich;1841;86;3;2020-04-24T04:00:00
Oberösterreich;1972;45;4;2020-04-24T04:00:00
Salzburg;1008;31;5;2020-04-24T04:00:00
Steiermark;952;107;6;2020-04-24T04:00:00
Tirol;2905;98;7;2020-04-24T04:00:00
Vorarlberg;745;14;8;2020-04-24T04:00:00
Wien;1699;107;9;2020-04-24T04:00:00
