Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;924;11;13
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2271;24;49
Güssing;104;25699;1778;52;27
Jennersdorf;105;17097;1261;25;19
Mattersburg;106;40042;2191;32;45
Neusiedl am See;107;59990;3165;39;73
Oberpullendorf;108;37384;2187;40;24
Oberwart;109;54192;3531;87;44
Klagenfurt Stadt;201;101300;5950;154;125
Villach Stadt;202;62882;3583;68;124
Hermagor;203;18054;1855;28;6
Klagenfurt Land;204;60014;3977;65;136
Sankt Veit an der Glan;205;54186;3768;97;90
Spittal an der Drau;206;75868;5338;116;171
Villach Land;207;64618;4232;76;105
Völkermarkt;208;41862;3509;61;85
Wolfsberg;209;52607;3348;71;65
Feldkirchen;210;29902;2234;52;54
Krems an der Donau(Stadt);301;25036;1307;28;32
Sankt Pölten(Stadt);302;55514;3547;54;96
Waidhofen an der Ybbs(Stadt);303;11222;859;14;23
Wiener Neustadt(Stadt);304;45823;3746;82;50
Amstetten;305;116520;9528;126;222
Baden;306;146751;9496;120;212
Bruck an der Leitha;307;103735;5781;82;156
Gänserndorf;308;104782;5523;64;164
Gmünd;309;36553;2614;42;39
Hollabrunn;310;51033;2454;51;44
Horn;311;30936;1427;26;59
Korneuburg;312;91254;4136;48;61
Krems(Land);313;56487;3109;39;56
Lilienfeld;314;25655;1509;39;24
Melk;315;78191;5495;98;144
Mistelbach;316;75625;3584;34;60
Mödling;317;119115;6174;109;133
Neunkirchen;318;86343;5738;96;70
Sankt Pölten(Land);319;131729;7349;133;169
Scheibbs;320;41414;3629;38;80
Tulln;321;104593;5143;81;92
Waidhofen an der Thaya;322;25682;1656;14;22
Wiener Neustadt(Land);323;78307;5067;88;62
Zwettl;325;41987;3221;36;58
Linz(Stadt);401;206595;12686;214;438
Steyr(Stadt);402;38056;2258;18;69
Wels(Stadt);403;62470;5194;69;209
Braunau am Inn;404;105553;8565;102;288
Eferding;405;33178;2675;32;33
Freistadt;406;66861;5229;93;109
Gmunden;407;101859;7486;105;124
Grieskirchen;408;64875;4990;68;108
Kirchdorf an der Krems;409;57071;3967;81;56
Linz-Land;410;151371;9516;86;282
Perg;411;68968;5572;71;116
Ried im Innkreis;412;61690;5619;96;149
Rohrbach;413;56545;4997;96;46
Schärding;414;57391;5144;68;151
Steyr-Land;415;60717;4039;67;70
Urfahr-Umgebung;416;86005;5890;71;89
Vöcklabruck;417;137297;10830;152;383
Wels-Land;418;73777;5256;59;155
Salzburg(Stadt);501;155021;11146;133;277
Hallein;502;60824;6245;61;181
Salzburg-Umgebung;503;153492;11930;118;271
Sankt Johann im Pongau;504;81194;9241;112;145
Tamsweg;505;20251;2412;40;50
Zell am See;506;87628;7042;103;143
Graz(Stadt);601;291072;14941;284;583
Deutschlandsberg;603;60867;3685;100;158
Graz-Umgebung;606;156070;8062;239;251
Leibnitz;610;84756;5524;105;174
Leoben;611;59700;3198;109;64
Liezen;612;79652;5189;112;128
Murau;614;27543;1790;27;59
Voitsberg;616;51044;3115;105;130
Weiz;617;90654;5557;141;189
Murtal;620;71698;4495;162;141
Bruck-Mürzzuschlag;621;98697;5782;243;109
Hartberg-Fürstenfeld;622;90606;6823;178;169
Südoststeiermark;623;84036;5611;167;135
Innsbruck-Stadt;701;131961;8944;94;282
Imst;702;60474;4617;37;160
Innsbruck-Land;703;180453;12789;136;389
Kitzbühel;704;64168;4290;40;84
Kufstein;705;110287;9032;134;267
Landeck;706;44386;3468;46;43
Lienz;707;48738;5019;45;165
Reutte;708;32838;1843;5;103
Schwaz;709;84329;8929;131;68
Bludenz;801;64107;3925;46;102
Bregenz;802;134987;8700;99;385
Dornbirn;803;89912;6988;69;239
Feldkirch;804;108133;7532;75;228
Wien;900;1911191;130466;2148;4090
