Bundesland;Anzahl;GKZ;Timestamp
Wien;6485;9;2020-10-24T18:02:00
Vorarlberg;1072;8;2020-10-24T18:02:00
Tirol;2477;7;2020-10-24T18:02:00
Steiermark;1886;6;2020-10-24T18:02:00
Salzburg;1538;5;2020-10-24T18:02:00
Oberösterreich;3169;4;2020-10-24T18:02:00
Niederösterreich;2729;3;2020-10-24T18:02:00
Kärnten;502;2;2020-10-24T18:02:00
Burgenland;415;1;2020-10-24T18:02:00
