Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7408;126;1;2020-12-13T13:02:00
Kärnten;15567;265;2;2020-12-13T13:02:00
Niederösterreich;40882;634;3;2020-12-13T13:02:00
Oberösterreich;58857;784;4;2020-12-13T13:02:00
Salzburg;20897;268;5;2020-12-13T13:02:00
Steiermark;26430;605;6;2020-12-13T13:02:00
Tirol;34135;410;7;2020-12-13T13:02:00
Vorarlberg;15581;178;8;2020-12-13T13:02:00
Wien;58126;834;9;2020-12-13T13:02:00
