Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;853;9;103
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1939;23;120
Güssing;104;25699;1580;45;69
Jennersdorf;105;17097;1114;22;33
Mattersburg;106;40042;1887;27;120
Neusiedl am See;107;59990;2718;32;107
Oberpullendorf;108;37384;1916;30;92
Oberwart;109;54192;2813;65;141
Klagenfurt Stadt;201;101300;5243;151;145
Villach Stadt;202;62882;2994;62;124
Hermagor;203;18054;1754;26;23
Klagenfurt Land;204;60014;3467;61;107
Sankt Veit an der Glan;205;54186;3313;94;85
Spittal an der Drau;206;75868;4359;106;259
Villach Land;207;64618;3654;71;163
Völkermarkt;208;41862;3092;56;87
Wolfsberg;209;52607;2913;68;54
Feldkirchen;210;29902;1895;43;83
Krems an der Donau(Stadt);301;25036;1141;26;64
Sankt Pölten(Stadt);302;55514;3004;50;104
Waidhofen an der Ybbs(Stadt);303;11222;714;13;19
Wiener Neustadt(Stadt);304;45823;3286;62;211
Amstetten;305;116520;8015;122;280
Baden;306;146751;7981;100;538
Bruck an der Leitha;307;103735;4762;72;321
Gänserndorf;308;104782;4568;55;252
Gmünd;309;36553;2218;37;95
Hollabrunn;310;51033;2068;48;121
Horn;311;30936;1137;12;77
Korneuburg;312;91254;3544;43;211
Krems(Land);313;56487;2755;34;102
Lilienfeld;314;25655;1279;32;55
Melk;315;78191;4359;86;190
Mistelbach;316;75625;3059;33;161
Mödling;317;119115;5148;102;301
Neunkirchen;318;86343;4840;86;418
Sankt Pölten(Land);319;131729;6158;111;314
Scheibbs;320;41414;2973;32;169
Tulln;321;104593;4443;77;184
Waidhofen an der Thaya;322;25682;1429;14;73
Wiener Neustadt(Land);323;78307;4226;66;329
Zwettl;325;41987;2740;31;102
Linz(Stadt);401;206595;10875;209;334
Steyr(Stadt);402;38056;1883;18;47
Wels(Stadt);403;62470;4350;64;163
Braunau am Inn;404;105553;6955;76;350
Eferding;405;33178;2438;30;72
Freistadt;406;66861;4623;89;223
Gmunden;407;101859;6468;96;171
Grieskirchen;408;64875;4566;68;96
Kirchdorf an der Krems;409;57071;3484;75;221
Linz-Land;410;151371;8121;81;266
Perg;411;68968;4922;65;164
Ried im Innkreis;412;61690;4844;90;153
Rohrbach;413;56545;4734;93;71
Schärding;414;57391;4528;65;59
Steyr-Land;415;60717;3642;64;91
Urfahr-Umgebung;416;86005;5428;69;87
Vöcklabruck;417;137297;8976;144;364
Wels-Land;418;73777;4446;53;228
Salzburg(Stadt);501;155021;9672;124;416
Hallein;502;60824;5645;58;225
Salzburg-Umgebung;503;153492;10355;105;390
Sankt Johann im Pongau;504;81194;8523;104;351
Tamsweg;505;20251;2218;39;55
Zell am See;506;87628;6153;100;232
Graz(Stadt);601;291072;12737;267;444
Deutschlandsberg;603;60867;3085;91;142
Graz-Umgebung;606;156070;6897;226;250
Leibnitz;610;84756;4729;97;236
Leoben;611;59700;2815;97;125
Liezen;612;79652;4501;101;163
Murau;614;27543;1465;22;38
Voitsberg;616;51044;2582;91;142
Weiz;617;90654;4664;136;202
Murtal;620;71698;3810;152;111
Bruck-Mürzzuschlag;621;98697;5209;229;138
Hartberg-Fürstenfeld;622;90606;5842;169;243
Südoststeiermark;623;84036;4857;160;144
Innsbruck-Stadt;701;131961;7558;88;222
Imst;702;60474;4046;33;197
Innsbruck-Land;703;180453;10919;132;342
Kitzbühel;704;64168;3833;38;118
Kufstein;705;110287;7803;129;204
Landeck;706;44386;3160;44;61
Lienz;707;48738;4130;42;175
Reutte;708;32838;1459;4;44
Schwaz;709;84329;8440;126;190
Bludenz;801;64107;3586;45;35
Bregenz;802;134987;7547;97;133
Dornbirn;803;89912;6233;66;41
Feldkirch;804;108133;6743;72;101
Wien;900;1911191;107089;1835;5962
