Bundesland;Anzahl;GKZ;Timestamp
Wien;1726;9;2020-08-29T23:00:00
Vorarlberg;67;8;2020-08-29T23:00:00
Tirol;373;7;2020-08-29T23:00:00
Steiermark;234;6;2020-08-29T23:00:00
Salzburg;166;5;2020-08-29T23:00:00
Oberösterreich;444;4;2020-08-29T23:00:00
Niederösterreich;288;3;2020-08-29T23:00:00
Kärnten;46;2;2020-08-29T23:00:00
Burgenland;42;1;2020-08-29T23:00:00
