Bundesland;Anzahl;GKZ;Timestamp
Wien;4408;9;2020-10-02T17:00:00
Vorarlberg;391;8;2020-10-02T17:00:00
Tirol;539;7;2020-10-02T17:00:00
Steiermark;527;6;2020-10-02T17:00:00
Salzburg;297;5;2020-10-02T17:00:00
Oberösterreich;798;4;2020-10-02T17:00:00
Niederösterreich;1092;3;2020-10-02T17:00:00
Kärnten;153;2;2020-10-02T17:00:00
Burgenland;180;1;2020-10-02T17:00:00
