Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;847;11;34
Rust(Stadt);102;1980;72;0;2
Eisenstadt-Umgebung;103;43236;2090;23;94
Güssing;104;25699;1669;46;55
Jennersdorf;105;17097;1174;22;42
Mattersburg;106;40042;2037;29;85
Neusiedl am See;107;59990;2897;34;138
Oberpullendorf;108;37384;2053;34;81
Oberwart;109;54192;3177;74;223
Klagenfurt Stadt;201;101300;5474;151;198
Villach Stadt;202;62882;3178;62;135
Hermagor;203;18054;1800;28;36
Klagenfurt Land;204;60014;3601;61;96
Sankt Veit an der Glan;205;54186;3430;95;96
Spittal an der Drau;206;75868;4639;109;190
Villach Land;207;64618;3850;72;137
Völkermarkt;208;41862;3199;57;82
Wolfsberg;209;52607;3070;70;114
Feldkirchen;210;29902;2006;44;90
Krems an der Donau(Stadt);301;25036;1204;26;42
Sankt Pölten(Stadt);302;55514;3204;51;153
Waidhofen an der Ybbs(Stadt);303;11222;768;13;38
Wiener Neustadt(Stadt);304;45823;3470;64;134
Amstetten;305;116520;8566;123;400
Baden;306;146751;8645;104;464
Bruck an der Leitha;307;103735;5126;72;258
Gänserndorf;308;104782;4912;56;233
Gmünd;309;36553;2358;37;98
Hollabrunn;310;51033;2236;49;101
Horn;311;30936;1242;12;68
Korneuburg;312;91254;3825;44;186
Krems(Land);313;56487;2880;36;96
Lilienfeld;314;25655;1377;34;61
Melk;315;78191;4828;90;354
Mistelbach;316;75625;3292;33;147
Mödling;317;119115;5565;105;269
Neunkirchen;318;86343;5237;89;241
Sankt Pölten(Land);319;131729;6637;115;331
Scheibbs;320;41414;3224;32;185
Tulln;321;104593;4725;79;202
Waidhofen an der Thaya;322;25682;1515;14;56
Wiener Neustadt(Land);323;78307;4598;68;260
Zwettl;325;41987;2877;31;91
Linz(Stadt);401;206595;11338;211;314
Steyr(Stadt);402;38056;2009;18;70
Wels(Stadt);403;62470;4597;64;159
Braunau am Inn;404;105553;7556;84;428
Eferding;405;33178;2518;30;44
Freistadt;406;66861;4859;90;169
Gmunden;407;101859;6872;97;285
Grieskirchen;408;64875;4697;68;89
Kirchdorf an der Krems;409;57071;3712;78;148
Linz-Land;410;151371;8597;83;320
Perg;411;68968;5146;65;140
Ried im Innkreis;412;61690;5044;93;134
Rohrbach;413;56545;4815;93;59
Schärding;414;57391;4665;65;88
Steyr-Land;415;60717;3749;64;65
Urfahr-Umgebung;416;86005;5563;70;88
Vöcklabruck;417;137297;9666;145;445
Wels-Land;418;73777;4721;55;189
Salzburg(Stadt);501;155021;10190;128;388
Hallein;502;60824;5826;60;128
Salzburg-Umgebung;503;153492;10965;108;408
Sankt Johann im Pongau;504;81194;8794;107;168
Tamsweg;505;20251;2279;39;38
Zell am See;506;87628;6473;102;235
Graz(Stadt);601;291072;13321;270;408
Deutschlandsberg;603;60867;3283;92;132
Graz-Umgebung;606;156070;7277;232;250
Leibnitz;610;84756;4981;97;152
Leoben;611;59700;2934;99;77
Liezen;612;79652;4737;103;143
Murau;614;27543;1592;23;92
Voitsberg;616;51044;2727;93;84
Weiz;617;90654;4993;138;195
Murtal;620;71698;4000;154;119
Bruck-Mürzzuschlag;621;98697;5409;233;131
Hartberg-Fürstenfeld;622;90606;6206;171;206
Südoststeiermark;623;84036;5146;163;166
Innsbruck-Stadt;701;131961;8006;90;320
Imst;702;60474;4256;35;152
Innsbruck-Land;703;180453;11564;132;465
Kitzbühel;704;64168;4016;40;133
Kufstein;705;110287;8227;130;279
Landeck;706;44386;3304;44;89
Lienz;707;48738;4390;42;190
Reutte;708;32838;1551;4;57
Schwaz;709;84329;8710;127;178
Bludenz;801;64107;3660;45;50
Bregenz;802;134987;7810;97;185
Dornbirn;803;89912;6422;66;148
Feldkirch;804;108133;6941;74;141
Wien;900;1911191;116115;1930;6484
