Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;393;11;1;2020-08-09T10:00:00
Kärnten;444;13;2;2020-08-09T10:00:00
Niederösterreich;3183;114;3;2020-08-09T10:00:00
Oberösterreich;3553;63;4;2020-08-09T10:00:00
Salzburg;1302;38;5;2020-08-09T10:00:00
Steiermark;1895;142;6;2020-08-09T10:00:00
Tirol;3563;101;7;2020-08-09T10:00:00
Vorarlberg;939;19;8;2020-08-09T10:00:00
Wien;4651;210;9;2020-08-09T10:00:00
