Bundesland;Anzahl;GKZ;Timestamp
Wien;4435;9;2020-09-24T19:00:00
Vorarlberg;460;8;2020-09-24T19:00:00
Tirol;564;7;2020-09-24T19:00:00
Steiermark;502;6;2020-09-24T19:00:00
Salzburg;248;5;2020-09-24T19:00:00
Oberösterreich;747;4;2020-09-24T19:00:00
Niederösterreich;1164;3;2020-09-24T19:00:00
Kärnten;112;2;2020-09-24T19:00:00
Burgenland;140;1;2020-09-24T19:00:00
