Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;210;6;1;2020-04-21T10:00:00
Kärnten;316;12;2;2020-04-21T10:00:00
Niederösterreich;1623;67;3;2020-04-21T10:00:00
Oberösterreich;1912;38;4;2020-04-21T10:00:00
Salzburg;949;27;5;2020-04-21T10:00:00
Steiermark;874;98;6;2020-04-21T10:00:00
Tirol;2698;89;7;2020-04-21T10:00:00
Vorarlberg;733;13;8;2020-04-21T10:00:00
Wien;1656;87;9;2020-04-21T10:00:00
