Bundesland;Anzahl;GKZ;Timestamp
Wien;5807;9;2020-10-19T10:02:00
Vorarlberg;696;8;2020-10-19T10:02:00
Tirol;1602;7;2020-10-19T10:02:00
Steiermark;966;6;2020-10-19T10:02:00
Salzburg;1016;5;2020-10-19T10:02:00
Oberösterreich;1846;4;2020-10-19T10:02:00
Niederösterreich;1702;3;2020-10-19T10:02:00
Kärnten;379;2;2020-10-19T10:02:00
Burgenland;338;1;2020-10-19T10:02:00
