Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;3093;2663,76147579103;305;2020-11-19T09:02:00
Baden;2730;1867,26674555242;306;2020-11-19T09:02:00
Bludenz;1901;2983,6456665725;801;2020-11-19T09:02:00
Braunau am Inn;2291;2194,27630066662;404;2020-11-19T09:02:00
Bregenz;4286;3189,39151529583;802;2020-11-19T09:02:00
Bruck an der Leitha;1783;1747,86785609254;307;2020-11-19T09:02:00
Bruck-Mürzzuschlag;1938;1957,89218459549;621;2020-11-19T09:02:00
Deutschlandsberg;908;1492,90541096003;603;2020-11-19T09:02:00
Dornbirn;3597;4039,71204276682;803;2020-11-19T09:02:00
Eferding;1362;4107,85378212088;405;2020-11-19T09:02:00
Eisenstadt(Stadt);309;2111,08833777413;101;2020-11-19T09:02:00
Eisenstadt-Umgebung;817;1903,23106669462;103;2020-11-19T09:02:00
Feldkirch;3414;3185,91998805513;804;2020-11-19T09:02:00
Feldkirchen;536;1790,42656244781;210;2020-11-19T09:02:00
Freistadt;2303;3456,86795454887;406;2020-11-19T09:02:00
Gänserndorf;1440;1388,80851802558;308;2020-11-19T09:02:00
Gmünd;898;2442,00908275093;309;2020-11-19T09:02:00
Gmunden;2697;2653,71786167606;407;2020-11-19T09:02:00
Graz(Stadt);5856;2027,65870515156;601;2020-11-19T09:02:00
Graz-Umgebung;2631;1705,56203811746;606;2020-11-19T09:02:00
Grieskirchen;2341;3617,064013226;408;2020-11-19T09:02:00
Güssing;601;2329,72826297631;104;2020-11-19T09:02:00
Hallein;2207;3655,54708980687;502;2020-11-19T09:02:00
Hartberg-Fürstenfeld;2088;2304,07627286972;622;2020-11-19T09:02:00
Hermagor;369;2024,80245829675;203;2020-11-19T09:02:00
Hollabrunn;838;1647,72503834205;310;2020-11-19T09:02:00
Horn;391;1257,63911225474;311;2020-11-19T09:02:00
Imst;1911;3182,03010523511;702;2020-11-19T09:02:00
Innsbruck-Land;5855;3265,14906478993;703;2020-11-19T09:02:00
Innsbruck-Stadt;4947;3744,60676708803;701;2020-11-19T09:02:00
Jennersdorf;401;2349,70116020157;105;2020-11-19T09:02:00
Kirchdorf an der Krems;1293;2273,76639819928;409;2020-11-19T09:02:00
Kitzbühel;1717;2687,81014699206;704;2020-11-19T09:02:00
Klagenfurt Land;1120;1872,90969899666;204;2020-11-19T09:02:00
Klagenfurt Stadt;2246;2227,79888312487;201;2020-11-19T09:02:00
Korneuburg;1746;1921,02454642476;312;2020-11-19T09:02:00
Krems an der Donau(Stadt);608;2444,12284933269;301;2020-11-19T09:02:00
Krems(Land);1347;2380,0268570217;313;2020-11-19T09:02:00
Kufstein;4119;3755,40198027024;705;2020-11-19T09:02:00
Landeck;1921;4330,28267436094;706;2020-11-19T09:02:00
Leibnitz;1850;2242,85922118229;610;2020-11-19T09:02:00
Leoben;1165;1939,72693972694;611;2020-11-19T09:02:00
Lienz;1172;2403,95462843312;707;2020-11-19T09:02:00
Liezen (inkl. Gröbming);1659;2076,31944531358;612;2020-11-19T09:02:00
Lilienfeld;608;2355,49356888269;314;2020-11-19T09:02:00
Linz(Stadt);5699;2770,18947532154;401;2020-11-19T09:02:00
Linz-Land;4192;2789,58961356997;410;2020-11-19T09:02:00
Mattersburg;687;1720,72636192862;106;2020-11-19T09:02:00
Melk;1638;2101,02357558811;315;2020-11-19T09:02:00
Mistelbach;1038;1375,14407217519;316;2020-11-19T09:02:00
Mödling;2250;1890,78808047194;317;2020-11-19T09:02:00
Murau;378;1366,6437687552;614;2020-11-19T09:02:00
Murtal;1176;1633,24259763346;620;2020-11-19T09:02:00
Neunkirchen;1551;1797,40645026712;318;2020-11-19T09:02:00
Neusiedl am See;992;1665,77109081139;107;2020-11-19T09:02:00
Oberpullendorf;917;2444,48591155066;108;2020-11-19T09:02:00
Oberwart;1314;2429,91345513721;109;2020-11-19T09:02:00
Perg;2249;3285,17798974569;411;2020-11-19T09:02:00
Reutte;571;1747,78083868993;708;2020-11-19T09:02:00
Ried im Innkreis;2490;4068,36154499706;412;2020-11-19T09:02:00
Rohrbach;2806;4964,26296794282;413;2020-11-19T09:02:00
Rust(Stadt);37;1907,21649484536;102;2020-11-19T09:02:00
Salzburg(Stadt);3586;2325,38534864569;501;2020-11-19T09:02:00
Salzburg-Umgebung;4323;2838,83084560779;503;2020-11-19T09:02:00
Sankt Johann im Pongau;3405;4225,98140816403;504;2020-11-19T09:02:00
Sankt Pölten(Land);2606;1988,64503525533;319;2020-11-19T09:02:00
Sankt Pölten(Stadt);1289;2341,76295327374;302;2020-11-19T09:02:00
Sankt Veit an der Glan;1097;2010,8147740812;205;2020-11-19T09:02:00
Schärding;2055;3585,94936046207;414;2020-11-19T09:02:00
Scheibbs;1162;2806,55991111755;320;2020-11-19T09:02:00
Schwaz;4866;5801,62865284418;709;2020-11-19T09:02:00
Spittal an der Drau;742;975,148177839692;206;2020-11-19T09:02:00
Steyr(Stadt);1019;2668,0281727018;402;2020-11-19T09:02:00
Steyr-Land;1839;3043,34155261721;415;2020-11-19T09:02:00
Südoststeiermark;1849;2151,32581707331;623;2020-11-19T09:02:00
Tamsweg;645;3174,2125984252;505;2020-11-19T09:02:00
Tulln;2035;1961,04884794403;321;2020-11-19T09:02:00
Urfahr-Umgebung;3302;3861,76247003099;416;2020-11-19T09:02:00
Villach Land;1011;1563,36982742624;207;2020-11-19T09:02:00
Villach Stadt;1091;1752,80754462349;202;2020-11-19T09:02:00
Vöcklabruck;4122;3025,2544898094;417;2020-11-19T09:02:00
Voitsberg;1142;2232,16903500713;616;2020-11-19T09:02:00
Völkermarkt;1062;2535,93772386456;208;2020-11-19T09:02:00
Waidhofen an der Thaya;567;2190,20395550062;322;2020-11-19T09:02:00
Waidhofen an der Ybbs(Stadt);250;2220,05150519492;303;2020-11-19T09:02:00
Weiz;1609;1780,99022613816;617;2020-11-19T09:02:00
Wels(Stadt);2027;3283,81421420124;403;2020-11-19T09:02:00
Wels-Land;1914;2618,54598188634;418;2020-11-19T09:02:00
Wien(Stadt);52103;2745,88917681296;900;2020-11-19T09:02:00
Wiener Neustadt(Land);1291;1655,31920349784;323;2020-11-19T09:02:00
Wiener Neustadt(Stadt);1108;2447,15860149745;304;2020-11-19T09:02:00
Wolfsberg;1013;1921,25327163069;209;2020-11-19T09:02:00
Zell am See;2325;2658,29731769225;506;2020-11-19T09:02:00
Zwettl;918;2174,22196958931;325;2020-11-19T09:02:00
