Datum;BundeslandID;Name;Bevölkerung;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100
2021-02-01T00:00:00+01:00;4;Oberösterreich;1490279;37630;2.53;48838;3.28;42580;2.86;41628;2.79;952;0.06
2021-02-01T00:00:00+01:00;5;Salzburg;558410;12787;2.29;17761;3.18;9079;1.63;8060;1.44;1019;0.18
2021-02-01T00:00:00+01:00;6;Steiermark;1246395;31423;2.52;58571;4.7;17109;1.37;16605;1.33;504;0.04
2021-02-01T00:00:00+01:00;7;Tirol;757634;16997;2.24;25374;3.35;12571;1.66;12200;1.61;371;0.05
2021-02-01T00:00:00+01:00;8;Vorarlberg;397139;13355;3.36;16601;4.18;13479;3.39;9900;2.49;3579;0.9
2021-02-01T00:00:00+01:00;9;Wien;1911191;51433;2.69;63397;3.32;47856;2.5;44031;2.3;3825;0.2
2021-02-01T00:00:00+01:00;10;Österreich;8901064;214725;2.41;306697;3.45;202345;2.27;186479;2.1;15866;0.18
2021-02-02T00:00:00+01:00;1;Burgenland;294436;6726;2.28;7998;2.72;6706;2.28;6087;2.07;619;0.21
2021-02-02T00:00:00+01:00;2;Kärnten;561293;15017;2.68;20849;3.71;15270;2.72;13834;2.46;1436;0.26
2021-02-02T00:00:00+01:00;3;Niederösterreich;1684287;41395;2.46;50206;2.98;40743;2.42;35540;2.11;5203;0.31
2021-02-02T00:00:00+01:00;4;Oberösterreich;1490279;37798;2.54;59254;3.98;42788;2.87;41743;2.8;1045;0.07
2021-02-02T00:00:00+01:00;5;Salzburg;558410;15199;2.72;18121;3.25;10068;1.8;8639;1.55;1429;0.26
2021-02-02T00:00:00+01:00;6;Steiermark;1246395;35138;2.82;60905;4.89;18008;1.44;17171;1.38;837;0.07
2021-02-02T00:00:00+01:00;7;Tirol;757634;22314;2.95;27816;3.67;12946;1.71;12554;1.66;392;0.05
2021-02-02T00:00:00+01:00;8;Vorarlberg;397139;13985;3.52;16601;4.18;13549;3.41;9903;2.49;3646;0.92
2021-02-02T00:00:00+01:00;9;Wien;1911191;54511;2.85;64375;3.37;48910;2.56;44455;2.33;4455;0.23
2021-02-02T00:00:00+01:00;10;Österreich;8901064;242083;2.72;326125;3.66;208988;2.35;189926;2.13;19062;0.21
2021-02-03T00:00:00+01:00;1;Burgenland;294436;6942;2.36;9870;3.35;7505;2.55;6275;2.13;1230;0.42
2021-02-03T00:00:00+01:00;2;Kärnten;561293;16661;2.97;22685;4.04;17433;3.11;14422;2.57;3011;0.54
2021-02-03T00:00:00+01:00;3;Niederösterreich;1684287;43379;2.58;52264;3.1;45574;2.71;37238;2.21;8336;0.49
2021-02-03T00:00:00+01:00;4;Oberösterreich;1490279;43672;2.93;70828;4.75;43053;2.89;41872;2.81;1181;0.08
2021-02-03T00:00:00+01:00;5;Salzburg;558410;15469;2.77;18121;3.25;11022;1.97;8913;1.6;2109;0.38
2021-02-03T00:00:00+01:00;6;Steiermark;1246395;37667;3.02;62411;5.01;19233;1.54;17692;1.42;1541;0.12
2021-02-03T00:00:00+01:00;7;Tirol;757634;23046;3.04;29826;3.94;14242;1.88;12826;1.69;1416;0.19
2021-02-03T00:00:00+01:00;8;Vorarlberg;397139;15233;3.84;17801;4.48;13561;3.41;9904;2.49;3657;0.92
2021-02-03T00:00:00+01:00;9;Wien;1911191;55465;2.9;85509;4.47;50897;2.66;45145;2.36;5752;0.3
2021-02-03T00:00:00+01:00;10;Österreich;8901064;257534;2.89;369315;4.15;222520;2.5;194287;2.18;28233;0.32
2021-02-04T00:00:00+01:00;1;Burgenland;294436;7176;2.44;10212;3.47;7894;2.68;6354;2.16;1540;0.52
2021-02-04T00:00:00+01:00;2;Kärnten;561293;18017;3.21;24017;4.28;19469;3.47;14787;2.63;4682;0.83
2021-02-04T00:00:00+01:00;3;Niederösterreich;1684287;46270;2.75;54640;3.24;49607;2.95;38876;2.31;10731;0.64
2021-02-04T00:00:00+01:00;4;Oberösterreich;1490279;46828;3.14;71980;4.83;46726;3.14;42248;2.83;4478;0.3
2021-02-04T00:00:00+01:00;5;Salzburg;558410;16147;2.89;21439;3.84;12125;2.17;9431;1.69;2694;0.48
2021-02-04T00:00:00+01:00;6;Steiermark;1246395;40259;3.23;63605;5.1;20546;1.65;18130;1.45;2416;0.19
2021-02-04T00:00:00+01:00;7;Tirol;757634;23868;3.15;31086;4.1;15664;2.07;13270;1.75;2394;0.32
2021-02-04T00:00:00+01:00;8;Vorarlberg;397139;15233;3.84;18317;4.61;13654;3.44;9908;2.49;3746;0.94
2021-02-04T00:00:00+01:00;9;Wien;1911191;58039;3.04;87375;4.57;52556;2.75;45908;2.4;6648;0.35
2021-02-04T00:00:00+01:00;10;Österreich;8901064;271837;3.05;382671;4.3;238241;2.68;198912;2.23;39329;0.44
2021-02-05T00:00:00+01:00;1;Burgenland;294436;7722;2.62;10572;3.59;8100;2.75;6436;2.19;1664;0.57
2021-02-05T00:00:00+01:00;2;Kärnten;561293;18329;3.27;24017;4.28;21016;3.74;14956;2.66;6060;1.08
2021-02-05T00:00:00+01:00;3;Niederösterreich;1684287;47806;2.84;57166;3.39;52969;3.14;39850;2.37;13119;0.78
2021-02-05T00:00:00+01:00;4;Oberösterreich;1490279;48976;3.29;71980;4.83;49841;3.34;42740;2.87;7101;0.48
2021-02-05T00:00:00+01:00;5;Salzburg;558410;17833;3.19;22321;4;13248;2.37;9789;1.75;3459;0.62
2021-02-05T00:00:00+01:00;6;Steiermark;1246395;43109;3.46;63947;5.13;22696;1.82;18741;1.5;3955;0.32
2021-02-05T00:00:00+01:00;7;Tirol;757634;25540;3.37;31584;4.17;16901;2.23;13526;1.79;3375;0.45
2021-02-05T00:00:00+01:00;8;Vorarlberg;397139;16601;4.18;19259;4.85;13683;3.45;9912;2.5;3771;0.95
2021-02-05T00:00:00+01:00;9;Wien;1911191;59191;3.1;92507;4.84;54375;2.85;46210;2.42;8165;0.43
2021-02-05T00:00:00+01:00;10;Österreich;8901064;285107;3.2;393353;4.42;252829;2.84;202160;2.27;50669;0.57
2021-02-06T00:00:00+01:00;1;Burgenland;294436;7824;2.66;10716;3.64;8565;2.91;6520;2.21;2045;0.69
2021-02-06T00:00:00+01:00;2;Kärnten;561293;20729;3.69;24737;4.41;21533;3.84;15369;2.74;6164;1.1
2021-02-06T00:00:00+01:00;3;Niederösterreich;1684287;48832;2.9;60406;3.59;55936;3.32;41451;2.46;14485;0.86
2021-02-06T00:00:00+01:00;4;Oberösterreich;1490279;49150;3.3;78640;5.28;55148;3.7;44546;2.99;10602;0.71
2021-02-06T00:00:00+01:00;5;Salzburg;558410;18061;3.23;22765;4.08;14716;2.64;10200;1.83;4516;0.81
2021-02-06T00:00:00+01:00;6;Steiermark;1246395;43379;3.48;69959;5.61;24332;1.95;19409;1.56;4923;0.39
2021-02-06T00:00:00+01:00;7;Tirol;757634;26136;3.45;33394;4.41;18170;2.4;13921;1.84;4249;0.56
2021-02-06T00:00:00+01:00;8;Vorarlberg;397139;17801;4.48;19409;4.89;13808;3.48;10010;2.52;3798;0.96
2021-02-06T00:00:00+01:00;9;Wien;1911191;65581;3.43;96207;5.03;58059;3.04;46718;2.44;11341;0.59
2021-02-06T00:00:00+01:00;10;Österreich;8901064;297493;3.34;416233;4.68;270267;3.04;208144;2.34;62123;0.7
2021-02-07T00:00:00+01:00;1;Burgenland;294436;7998;2.72;10716;3.64;8833;3;6580;2.23;2253;0.77
2021-02-07T00:00:00+01:00;2;Kärnten;561293;21497;3.83;24737;4.41;22744;4.05;15430;2.75;7314;1.3
2021-02-07T00:00:00+01:00;3;Niederösterreich;1684287;49576;2.94;61312;3.64;57746;3.43;42792;2.54;14954;0.89
2021-02-07T00:00:00+01:00;4;Oberösterreich;1490279;49150;3.3;78640;5.28;55330;3.71;44560;2.99;10770;0.72
2021-02-07T00:00:00+01:00;5;Salzburg;558410;18391;3.29;22807;4.08;14776;2.65;10212;1.83;4564;0.82
2021-02-07T00:00:00+01:00;6;Steiermark;1246395;44201;3.55;70265;5.64;24799;1.99;19551;1.57;5248;0.42
2021-02-07T00:00:00+01:00;7;Tirol;757634;26136;3.45;33682;4.45;18605;2.46;14100;1.86;4505;0.59
2021-02-07T00:00:00+01:00;8;Vorarlberg;397139;17897;4.51;19913;5.01;13998;3.52;10040;2.53;3958;1
2021-02-07T00:00:00+01:00;9;Wien;1911191;72511;3.79;95853;5.02;60029;3.14;46974;2.46;13055;0.68
2021-02-07T00:00:00+01:00;10;Österreich;8901064;307357;3.45;417925;4.7;276860;3.11;210239;2.36;66621;0.75
2021-02-08T00:00:00+01:00;1;Burgenland;294436;7998;2.72;10716;3.64;8942;3.04;6583;2.24;2359;0.8
2021-02-08T00:00:00+01:00;2;Kärnten;561293;21497;3.83;24737;4.41;23475;4.18;15467;2.76;8008;1.43
2021-02-08T00:00:00+01:00;3;Niederösterreich;1684287;49576;2.94;67732;4.02;58412;3.47;43008;2.55;15404;0.91
2021-02-08T00:00:00+01:00;4;Oberösterreich;1490279;49150;3.3;83482;5.6;55388;3.72;44583;2.99;10805;0.73
2021-02-08T00:00:00+01:00;5;Salzburg;558410;18391;3.29;22807;4.08;14996;2.69;10276;1.84;4720;0.85
2021-02-08T00:00:00+01:00;6;Steiermark;1246395;44201;3.55;70289;5.64;25204;2.02;19635;1.58;5569;0.45
2021-02-08T00:00:00+01:00;7;Tirol;757634;26136;3.45;33682;4.45;19393;2.56;14344;1.89;5049;0.67
2021-02-08T00:00:00+01:00;8;Vorarlberg;397139;17897;4.51;21101;5.31;15110;3.8;11150;2.81;3960;1
2021-02-08T00:00:00+01:00;9;Wien;1911191;72511;3.79;95853;5.02;62277;3.26;47016;2.46;15261;0.8
2021-02-08T00:00:00+01:00;10;Österreich;8901064;307357;3.45;430399;4.84;283197;3.18;212062;2.38;71135;0.8
2021-02-09T00:00:00+01:00;1;Burgenland;294436;9870;3.35;10776;3.66;9248;3.14;6656;2.26;2592;0.88
2021-02-09T00:00:00+01:00;2;Kärnten;561293;23453;4.18;27017;4.81;24375;4.34;16240;2.89;8135;1.45
2021-02-09T00:00:00+01:00;3;Niederösterreich;1684287;56542;3.36;67994;4.04;60543;3.59;44019;2.61;16524;0.98
2021-02-09T00:00:00+01:00;4;Oberösterreich;1490279;54316;3.64;83560;5.61;55250;3.71;44155;2.96;11095;0.74
2021-02-09T00:00:00+01:00;5;Salzburg;558410;20965;3.75;23173;4.15;15856;2.84;10624;1.9;5232;0.94
2021-02-09T00:00:00+01:00;6;Steiermark;1246395;53501;4.29;70931;5.69;27044;2.17;20311;1.63;6733;0.54
2021-02-09T00:00:00+01:00;7;Tirol;757634;31684;4.18;35156;4.64;20151;2.66;14637;1.93;5514;0.73
2021-02-09T00:00:00+01:00;8;Vorarlberg;397139;18317;4.61;22151;5.58;15283;3.85;11192;2.82;4091;1.03
2021-02-09T00:00:00+01:00;9;Wien;1911191;78023;4.08;101577;5.31;66694;3.49;47758;2.5;18936;0.99
2021-02-09T00:00:00+01:00;10;Österreich;8901064;346671;3.89;442335;4.97;294444;3.31;215592;2.42;78852;0.89
2021-02-10T00:00:00+01:00;1;Burgenland;294436;10212;3.47;12374;4.2;10633;3.61;6755;2.29;3878;1.32
2021-02-10T00:00:00+01:00;2;Kärnten;561293;24245;4.32;29967;5.34;25712;4.58;16714;2.98;8998;1.6
2021-02-10T00:00:00+01:00;3;Niederösterreich;1684287;59752;3.55;71138;4.22;64031;3.8;45393;2.7;18638;1.11
2021-02-10T00:00:00+01:00;4;Oberösterreich;1490279;54928;3.69;83470;5.6;57106;3.83;44299;2.97;12807;0.86
2021-02-10T00:00:00+01:00;5;Salzburg;558410;21973;3.93;23779;4.26;17184;3.08;10939;1.96;6245;1.12
2021-02-10T00:00:00+01:00;6;Steiermark;1246395;56629;4.54;71189;5.71;29742;2.39;21043;1.69;8699;0.7
2021-02-10T00:00:00+01:00;7;Tirol;757634;32680;4.31;35366;4.67;21329;2.82;14801;1.95;6528;0.86
2021-02-10T00:00:00+01:00;8;Vorarlberg;397139;19409;4.89;22631;5.7;15451;3.89;11196;2.82;4255;1.07
2021-02-10T00:00:00+01:00;9;Wien;1911191;80899;4.23;102891;5.38;69081;3.61;48146;2.52;20935;1.1
2021-02-10T00:00:00+01:00;10;Österreich;8901064;360727;4.05;452805;5.09;310269;3.49;219286;2.46;90983;1.02
2021-02-11T00:00:00+01:00;1;Burgenland;294436;10572;3.59;12404;4.21;11528;3.92;6873;2.33;4655;1.58
2021-02-11T00:00:00+01:00;2;Kärnten;561293;24245;4.32;30615;5.45;27020;4.81;17029;3.03;9991;1.78
2021-02-11T00:00:00+01:00;3;Niederösterreich;1684287;63324;3.76;76850;4.56;69667;4.14;46899;2.78;22768;1.35
2021-02-11T00:00:00+01:00;4;Oberösterreich;1490279;60480;4.06;83230;5.58;59015;3.96;44581;2.99;14434;0.97
2021-02-11T00:00:00+01:00;5;Salzburg;558410;22891;4.1;24049;4.31;18499;3.31;11157;2;7342;1.31
2021-02-11T00:00:00+01:00;6;Steiermark;1246395;64553;5.18;70823;5.68;32343;2.59;21837;1.75;10506;0.84
2021-02-11T00:00:00+01:00;7;Tirol;757634;32610;4.3;36254;4.79;23064;3.04;15222;2.01;7842;1.04
2021-02-11T00:00:00+01:00;8;Vorarlberg;397139;19679;4.96;22631;5.7;16347;4.12;11202;2.82;5145;1.3
2021-02-11T00:00:00+01:00;9;Wien;1911191;83587;4.37;110539;5.78;73434;3.84;49667;2.6;23767;1.24
2021-02-11T00:00:00+01:00;10;Österreich;8901064;381941;4.29;467395;5.25;330917;3.72;224467;2.52;106450;1.2
2021-02-12T00:00:00+01:00;1;Burgenland;294436;10716;3.64;12404;4.21;11975;4.07;6946;2.36;5029;1.71
2021-02-12T00:00:00+01:00;2;Kärnten;561293;24605;4.38;30615;5.45;27830;4.96;17158;3.06;10672;1.9
2021-02-12T00:00:00+01:00;3;Niederösterreich;1684287;66480;3.95;79240;4.7;74851;4.44;48669;2.89;26182;1.55
2021-02-12T00:00:00+01:00;4;Oberösterreich;1490279;70300;4.72;83230;5.58;62110;4.17;44994;3.02;17116;1.15
2021-02-12T00:00:00+01:00;5;Salzburg;558410;22999;4.12;27707;4.96;19585;3.51;11478;2.06;8107;1.45
2021-02-12T00:00:00+01:00;6;Steiermark;1246395;65303;5.24;71543;5.74;35618;2.86;22843;1.83;12775;1.02
2021-02-12T00:00:00+01:00;7;Tirol;757634;33178;4.38;38070;5.02;23989;3.17;15450;2.04;8539;1.13
2021-02-12T00:00:00+01:00;8;Vorarlberg;397139;20363;5.13;22691;5.71;16985;4.28;11301;2.85;5684;1.43
2021-02-12T00:00:00+01:00;9;Wien;1911191;91411;4.78;111653;5.84;78723;4.12;50478;2.64;28245;1.48
2021-02-12T00:00:00+01:00;10;Österreich;8901064;405355;4.55;477153;5.36;351666;3.95;229317;2.58;122349;1.37
2021-02-13T00:00:00+01:00;1;Burgenland;294436;11846;4.02;12404;4.21;12370;4.2;7039;2.39;5331;1.81
2021-02-13T00:00:00+01:00;2;Kärnten;561293;26405;4.7;32985;5.88;28339;5.05;17420;3.1;10919;1.95
2021-02-13T00:00:00+01:00;3;Niederösterreich;1684287;67682;4.02;80192;4.76;78965;4.69;50973;3.03;27992;1.66
2021-02-13T00:00:00+01:00;4;Oberösterreich;1490279;70810;4.75;92214;6.19;68845;4.62;46161;3.1;22684;1.52
2021-02-13T00:00:00+01:00;5;Salzburg;558410;23305;4.17;28941;5.18;20474;3.67;11784;2.11;8690;1.56
2021-02-13T00:00:00+01:00;6;Steiermark;1246395;65603;5.26;74561;5.98;37562;3.01;23552;1.89;14010;1.12
2021-02-13T00:00:00+01:00;7;Tirol;757634;33248;4.39;41576;5.49;24990;3.3;15971;2.11;9019;1.19
2021-02-13T00:00:00+01:00;8;Vorarlberg;397139;21335;5.37;22691;5.71;18061;4.55;11570;2.91;6491;1.63
2021-02-13T00:00:00+01:00;9;Wien;1911191;91801;4.8;111797;5.85;83686;4.38;52258;2.73;31428;1.64
2021-02-13T00:00:00+01:00;10;Österreich;8901064;413235;4.64;498711;5.6;373292;4.19;236728;2.66;136564;1.53
2021-02-14T00:00:00+01:00;1;Burgenland;294436;11906;4.04;14084;4.78;13320;4.52;7963;2.7;5357;1.82
2021-02-14T00:00:00+01:00;2;Kärnten;561293;27053;4.82;32985;5.88;29610;5.28;17608;3.14;12002;2.14
2021-02-14T00:00:00+01:00;3;Niederösterreich;1684287;68096;4.04;82710;4.91;80912;4.8;52624;3.12;28288;1.68
2021-02-14T00:00:00+01:00;4;Oberösterreich;1490279;72352;4.85;92214;6.19;71673;4.81;47551;3.19;24122;1.62
2021-02-14T00:00:00+01:00;5;Salzburg;558410;23359;4.18;28901;5.18;20711;3.71;11825;2.12;8886;1.59
2021-02-14T00:00:00+01:00;6;Steiermark;1246395;65603;5.26;74631;5.99;38152;3.06;23741;1.9;14411;1.16
2021-02-14T00:00:00+01:00;7;Tirol;757634;33248;4.39;41576;5.49;25550;3.37;16207;2.14;9343;1.23
2021-02-14T00:00:00+01:00;8;Vorarlberg;397139;21641;5.45;22691;5.71;19487;4.91;11696;2.95;7791;1.96
2021-02-14T00:00:00+01:00;9;Wien;1911191;93533;4.89;112335;5.88;84302;4.41;52580;2.75;31722;1.66
2021-02-14T00:00:00+01:00;10;Österreich;8901064;416791;4.68;502127;5.64;383717;4.31;241795;2.72;141922;1.59
2021-02-15T00:00:00+01:00;1;Burgenland;294436;11906;4.04;14084;4.78;13429;4.56;8010;2.72;5419;1.84
2021-02-15T00:00:00+01:00;2;Kärnten;561293;27053;4.82;32985;5.88;30344;5.41;17636;3.14;12708;2.26
2021-02-15T00:00:00+01:00;3;Niederösterreich;1684287;68096;4.04;84238;5;81204;4.82;52829;3.14;28375;1.68
2021-02-15T00:00:00+01:00;4;Oberösterreich;1490279;72352;4.85;107010;7.18;72315;4.85;47759;3.2;24556;1.65
2021-02-15T00:00:00+01:00;5;Salzburg;558410;23359;4.18;28901;5.18;20809;3.73;11920;2.13;8889;1.59
2021-02-15T00:00:00+01:00;6;Steiermark;1246395;65603;5.26;74631;5.99;38414;3.08;23808;1.91;14606;1.17
2021-02-15T00:00:00+01:00;7;Tirol;757634;33248;4.39;41756;5.51;25839;3.41;16319;2.15;9520;1.26
2021-02-15T00:00:00+01:00;8;Vorarlberg;397139;21641;5.45;22691;5.71;19742;4.97;11698;2.95;8044;2.03
2021-02-15T00:00:00+01:00;9;Wien;1911191;93533;4.89;112335;5.88;84418;4.42;52646;2.75;31772;1.66
2021-02-15T00:00:00+01:00;10;Österreich;8901064;416791;4.68;518631;5.83;386514;4.34;242625;2.73;143889;1.62
2021-02-16T00:00:00+01:00;1;Burgenland;294436;12350;4.19;13988;4.75;13574;4.61;8069;2.74;5505;1.87
2021-02-16T00:00:00+01:00;2;Kärnten;561293;29723;5.3;33785;6.02;30855;5.5;18133;3.23;12722;2.27
2021-02-16T00:00:00+01:00;3;Niederösterreich;1684287;76992;4.57;85470;5.07;82676;4.91;53687;3.19;28989;1.72
2021-02-16T00:00:00+01:00;4;Oberösterreich;1490279;76880;5.16;107402;7.21;76819;5.15;49058;3.29;27761;1.86
2021-02-16T00:00:00+01:00;5;Salzburg;558410;26945;4.83;29625;5.31;21821;3.91;12344;2.21;9477;1.7
2021-02-16T00:00:00+01:00;6;Steiermark;1246395;68105;5.46;77531;6.22;40324;3.24;24420;1.96;15904;1.28
2021-02-16T00:00:00+01:00;7;Tirol;757634;36948;4.88;43942;5.8;26411;3.49;16513;2.18;9898;1.31
2021-02-16T00:00:00+01:00;8;Vorarlberg;397139;22013;5.54;27703;6.98;20014;5.04;11706;2.95;8308;2.09
2021-02-16T00:00:00+01:00;9;Wien;1911191;98599;5.16;114589;6;86536;4.53;53623;2.81;32913;1.72
2021-02-16T00:00:00+01:00;10;Österreich;8901064;448555;5.04;534035;6;399030;4.48;247553;2.78;151477;1.7
2021-02-17T00:00:00+01:00;1;Burgenland;294436;12404;4.21;15014;5.1;14044;4.77;8171;2.78;5873;1.99
2021-02-17T00:00:00+01:00;2;Kärnten;561293;31397;5.59;40913;7.29;32057;5.71;19256;3.43;12801;2.28
2021-02-17T00:00:00+01:00;3;Niederösterreich;1684287;79292;4.71;87188;5.18;85654;5.09;55372;3.29;30282;1.8
2021-02-17T00:00:00+01:00;4;Oberösterreich;1490279;84386;5.66;107430;7.21;79340;5.32;49688;3.33;29652;1.99
2021-02-17T00:00:00+01:00;5;Salzburg;558410;27549;4.93;29779;5.33;22919;4.1;12872;2.31;10047;1.8
2021-02-17T00:00:00+01:00;6;Steiermark;1246395;69451;5.57;79651;6.39;42471;3.41;25232;2.02;17239;1.38
2021-02-17T00:00:00+01:00;7;Tirol;757634;38638;5.1;45414;5.99;27782;3.67;17250;2.28;10532;1.39
2021-02-17T00:00:00+01:00;8;Vorarlberg;397139;22445;5.65;27703;6.98;20326;5.12;11708;2.95;8618;2.17
2021-02-17T00:00:00+01:00;9;Wien;1911191;101189;5.29;114645;6;89355;4.68;54305;2.84;35050;1.83
2021-02-17T00:00:00+01:00;10;Österreich;8901064;466751;5.24;547737;6.15;413948;4.65;253854;2.85;160094;1.8
2021-02-18T00:00:00+01:00;1;Burgenland;294436;13770;4.68;15014;5.1;14565;4.95;8278;2.81;6287;2.14
2021-02-18T00:00:00+01:00;2;Kärnten;561293;31397;5.59;42618;7.59;33680;6;20620;3.67;13060;2.33
2021-02-18T00:00:00+01:00;3;Niederösterreich;1684287;81838;4.86;90764;5.39;91189;5.41;59017;3.5;32172;1.91
2021-02-18T00:00:00+01:00;4;Oberösterreich;1490279;85382;5.73;109286;7.33;82500;5.54;50489;3.39;32011;2.15
2021-02-18T00:00:00+01:00;5;Salzburg;558410;27771;4.97;30279;5.42;23552;4.22;13196;2.36;10356;1.85
2021-02-18T00:00:00+01:00;6;Steiermark;1246395;72945;5.85;80329;6.44;44270;3.55;25680;2.06;18590;1.49
2021-02-18T00:00:00+01:00;7;Tirol;757634;40408;5.33;47985;6.33;29623;3.91;18599;2.45;11024;1.46
2021-02-18T00:00:00+01:00;8;Vorarlberg;397139;22529;5.67;27775;6.99;21008;5.29;11715;2.95;9293;2.34
2021-02-18T00:00:00+01:00;9;Wien;1911191;108747;5.69;115677;6.05;100154;5.24;58597;3.07;41557;2.17
2021-02-18T00:00:00+01:00;10;Österreich;8901064;484787;5.45;559727;6.29;440541;4.95;266191;2.99;174350;1.96
2021-02-19T00:00:00+01:00;1;Burgenland;294436;13840;4.7;15146;5.14;15941;5.41;9495;3.22;6446;2.19
2021-02-19T00:00:00+01:00;2;Kärnten;561293;31685;5.65;42443;7.56;34563;6.16;21205;3.78;13358;2.38
2021-02-19T00:00:00+01:00;3;Niederösterreich;1684287;84462;5.01;97188;5.77;95388;5.66;61501;3.65;33887;2.01
2021-02-19T00:00:00+01:00;4;Oberösterreich;1490279;89682;6.02;118170;7.93;86273;5.79;51791;3.48;34482;2.31
2021-02-19T00:00:00+01:00;5;Salzburg;558410;29193;5.23;30279;5.42;24648;4.41;14013;2.51;10635;1.9
2021-02-19T00:00:00+01:00;6;Steiermark;1246395;74269;5.96;81977;6.58;46489;3.73;26360;2.11;20129;1.61
2021-02-19T00:00:00+01:00;7;Tirol;757634;41720;5.51;51850;6.84;31866;4.21;20454;2.7;11412;1.51
2021-02-19T00:00:00+01:00;8;Vorarlberg;397139;26101;6.57;27775;6.99;21423;5.39;11718;2.95;9705;2.44
2021-02-19T00:00:00+01:00;9;Wien;1911191;111031;5.81;127113;6.65;104979;5.49;60667;3.17;44312;2.32
2021-02-19T00:00:00+01:00;10;Österreich;8901064;501983;5.64;591941;6.65;461570;5.19;277204;3.11;184366;2.07
2021-02-20T00:00:00+01:00;1;Burgenland;294436;14996;5.09;17676;6;16474;5.6;9883;3.36;6591;2.24
2021-02-20T00:00:00+01:00;2;Kärnten;561293;38285;6.82;42893;7.64;35677;6.36;21782;3.88;13895;2.48
2021-02-20T00:00:00+01:00;3;Niederösterreich;1684287;85266;5.06;101300;6.01;98780;5.86;63861;3.79;34919;2.07
2021-02-20T00:00:00+01:00;4;Oberösterreich;1490279;89682;6.02;119852;8.04;90785;6.09;52572;3.53;38213;2.56
2021-02-20T00:00:00+01:00;5;Salzburg;558410;29583;5.3;31689;5.67;26477;4.74;15636;2.8;10841;1.94
2021-02-20T00:00:00+01:00;6;Steiermark;1246395;77251;6.2;82307;6.6;48659;3.9;27688;2.22;20971;1.68
2021-02-20T00:00:00+01:00;7;Tirol;757634;43142;5.69;56056;7.4;33105;4.37;21369;2.82;11736;1.55
2021-02-20T00:00:00+01:00;8;Vorarlberg;397139;26191;6.59;27775;6.99;23486;5.91;13614;3.43;9872;2.49
2021-02-20T00:00:00+01:00;9;Wien;1911191;111315;5.82;129633;6.78;108778;5.69;62196;3.25;46582;2.44
2021-02-20T00:00:00+01:00;10;Österreich;8901064;515711;5.79;609181;6.84;482221;5.42;288601;3.24;193620;2.18
2021-02-21T00:00:00+01:00;1;Burgenland;294436;14996;5.09;17676;6;17565;5.97;10967;3.72;6598;2.24
2021-02-21T00:00:00+01:00;2;Kärnten;561293;38285;6.82;42893;7.64;38819;6.92;24910;4.44;13909;2.48
2021-02-21T00:00:00+01:00;3;Niederösterreich;1684287;86038;5.11;103534;6.15;99747;5.92;64572;3.83;35175;2.09
2021-02-21T00:00:00+01:00;4;Oberösterreich;1490279;89970;6.04;119852;8.04;91950;6.17;52651;3.53;39299;2.64
2021-02-21T00:00:00+01:00;5;Salzburg;558410;30093;5.39;34305;6.14;27124;4.86;16222;2.91;10902;1.95
2021-02-21T00:00:00+01:00;6;Steiermark;1246395;77497;6.22;82415;6.61;49392;3.96;28326;2.27;21066;1.69
2021-02-21T00:00:00+01:00;7;Tirol;757634;46142;6.09;56056;7.4;34588;4.57;22589;2.98;11999;1.58
2021-02-21T00:00:00+01:00;8;Vorarlberg;397139;27775;6.99;27823;7.01;25124;6.33;15149;3.81;9975;2.51
2021-02-21T00:00:00+01:00;9;Wien;1911191;111789;5.85;129633;6.78;109429;5.73;62813;3.29;46616;2.44
2021-02-21T00:00:00+01:00;10;Österreich;8901064;522585;5.87;614187;6.9;493738;5.55;298199;3.35;195539;2.2
2021-02-22T00:00:00+01:00;1;Burgenland;294436;14996;5.09;17676;6;17675;6;11051;3.75;6624;2.25
2021-02-22T00:00:00+01:00;2;Kärnten;561293;38285;6.82;42893;7.64;41726;7.43;27725;4.94;14001;2.49
2021-02-22T00:00:00+01:00;3;Niederösterreich;1684287;86038;5.11;108370;6.43;100825;5.99;65213;3.87;35612;2.11
2021-02-22T00:00:00+01:00;4;Oberösterreich;1490279;89970;6.04;119852;8.04;92403;6.2;52783;3.54;39620;2.66
2021-02-22T00:00:00+01:00;5;Salzburg;558410;30093;5.39;35207;6.3;27435;4.91;16528;2.96;10907;1.95
2021-02-22T00:00:00+01:00;6;Steiermark;1246395;77497;6.22;82415;6.61;49940;4.01;28762;2.31;21178;1.7
2021-02-22T00:00:00+01:00;7;Tirol;757634;46142;6.09;56056;7.4;34800;4.59;22711;3;12089;1.6
2021-02-22T00:00:00+01:00;8;Vorarlberg;397139;27775;6.99;27841;7.01;26908;6.78;16884;4.25;10024;2.52
2021-02-22T00:00:00+01:00;9;Wien;1911191;111789;5.85;129633;6.78;111562;5.84;63676;3.33;47886;2.51
2021-02-22T00:00:00+01:00;10;Österreich;8901064;522585;5.87;619943;6.96;503274;5.65;305333;3.43;197941;2.22
2021-02-23T00:00:00+01:00;1;Burgenland;294436;15396;5.23;20040;6.81;17828;6.05;11158;3.79;6670;2.27
