AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;23;13;0
1;<5;Burgenland;1;5908;W;10;8;0
1;<5;Kärnten;2;12224;M;28;14;0
1;<5;Kärnten;2;11683;W;32;9;0
1;<5;Niederösterreich;3;40492;M;81;46;0
1;<5;Niederösterreich;3;38354;W;69;41;0
1;<5;Oberösterreich;4;39650;M;195;159;0
1;<5;Oberösterreich;4;37428;W;163;133;0
1;<5;Salzburg;5;14528;M;61;43;0
1;<5;Salzburg;5;13799;W;53;36;0
1;<5;Steiermark;6;29066;M;59;34;0
1;<5;Steiermark;6;27485;W;55;38;0
1;<5;Tirol;7;19768;M;119;80;0
1;<5;Tirol;7;18326;W;94;68;0
1;<5;Vorarlberg;8;11200;M;58;35;0
1;<5;Vorarlberg;8;10560;W;43;23;0
1;<5;Wien;9;50897;M;300;141;0
1;<5;Wien;9;48196;W;282;116;0
1;<5;Österreich;10;224096;M;924;565;0
1;<5;Österreich;10;211739;W;801;472;0
2;5-14;Burgenland;1;13528;M;172;95;0
2;5-14;Burgenland;1;12962;W;96;58;0
2;5-14;Kärnten;2;26135;M;164;68;0
2;5-14;Kärnten;2;24667;W;165;59;0
2;5-14;Niederösterreich;3;84399;M;743;395;0
2;5-14;Niederösterreich;3;80034;W;642;328;0
2;5-14;Oberösterreich;4;76223;M;1027;684;0
2;5-14;Oberösterreich;4;72202;W;988;632;0
2;5-14;Salzburg;5;27260;M;410;261;0
2;5-14;Salzburg;5;26109;W;388;250;0
2;5-14;Steiermark;6;56981;M;364;226;0
2;5-14;Steiermark;6;53566;W;326;206;0
2;5-14;Tirol;7;36954;M;741;506;0
2;5-14;Tirol;7;35185;W;714;478;0
2;5-14;Vorarlberg;8;21371;M;349;224;0
2;5-14;Vorarlberg;8;20345;W;332;210;0
2;5-14;Wien;9;92739;M;1598;589;0
2;5-14;Wien;9;86565;W;1507;528;0
2;5-14;Österreich;10;435590;M;5568;3048;0
2;5-14;Österreich;10;411635;W;5158;2749;0
3;15-24;Burgenland;1;14211;M;433;258;0
3;15-24;Burgenland;1;13131;W;314;165;0
3;15-24;Kärnten;2;28406;M;697;278;0
3;15-24;Kärnten;2;26320;W;536;187;0
3;15-24;Niederösterreich;3;89919;M;2466;1340;0
3;15-24;Niederösterreich;3;83156;W;1923;1008;0
3;15-24;Oberösterreich;4;83998;M;2984;1580;0
3;15-24;Oberösterreich;4;78239;W;2778;1468;0
3;15-24;Salzburg;5;31568;M;1113;668;0
3;15-24;Salzburg;5;29388;W;935;621;0
3;15-24;Steiermark;6;66905;M;1375;695;0
3;15-24;Steiermark;6;62165;W;1259;663;0
3;15-24;Tirol;7;42988;M;1937;1389;0
3;15-24;Tirol;7;40872;W;1682;1171;0
3;15-24;Vorarlberg;8;23260;M;979;598;0
