Bundesland;Anzahl;GKZ;Timestamp
Wien;426;9;2020-07-16T09:00:00
Vorarlberg;5;8;2020-07-16T09:00:00
Tirol;42;7;2020-07-16T09:00:00
Steiermark;90;6;2020-07-16T09:00:00
Salzburg;44;5;2020-07-16T09:00:00
Oberösterreich;521;4;2020-07-16T09:00:00
Niederösterreich;106;3;2020-07-16T09:00:00
Kärnten;17;2;2020-07-16T09:00:00
Burgenland;18;1;2020-07-16T09:00:00
