Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6833;5884,73396834146;305;2021-01-19T08:02:00
Baden;5078;3473,25294282607;306;2021-01-19T08:02:00
Bludenz;3019;4738,36205543523;801;2021-01-19T08:02:00
Braunau am Inn;4745;4544,67090644395;404;2021-01-19T08:02:00
Bregenz;6574;4891,98782584107;802;2021-01-19T08:02:00
Bruck an der Leitha;3093;3032,05568081561;307;2021-01-19T08:02:00
Bruck-Mürzzuschlag;3885;3924,87674775721;621;2021-01-19T08:02:00
Deutschlandsberg;2126;3495,50319790862;603;2021-01-19T08:02:00
Dornbirn;5365;6025,31418110758;803;2021-01-19T08:02:00
Eferding;2086;6291,47062371818;405;2021-01-19T08:02:00
Eisenstadt(Stadt);554;3784,92860558858;101;2021-01-19T08:02:00
Eisenstadt-Umgebung;1353;3151,86246418338;103;2021-01-19T08:02:00
Feldkirch;5713;5331,33007960134;804;2021-01-19T08:02:00
Feldkirchen;1444;4823,46260480342;210;2021-01-19T08:02:00
Freistadt;3724;5589,82903288753;406;2021-01-19T08:02:00
Gänserndorf;2704;2607,87377273692;308;2021-01-19T08:02:00
Gmünd;1623;4413,56429989394;309;2021-01-19T08:02:00
Gmunden;5117;5034,88108943137;407;2021-01-19T08:02:00
Graz(Stadt);9952;3445,91178853625;601;2021-01-19T08:02:00
Graz-Umgebung;5089;3298,97575521846;606;2021-01-19T08:02:00
Grieskirchen;3960;6118,57047944253;408;2021-01-19T08:02:00
Güssing;1095;4244,67961390859;104;2021-01-19T08:02:00
Hallein;4440;7354,15907509855;502;2021-01-19T08:02:00
Hartberg-Fürstenfeld;3943;4351,04058617113;622;2021-01-19T08:02:00
Hermagor;1014;5564,09130816506;203;2021-01-19T08:02:00
Hollabrunn;1232;2422,4310826222;310;2021-01-19T08:02:00
Horn;647;2081,05500160823;311;2021-01-19T08:02:00
Imst;3145;5236,77900626082;702;2021-01-19T08:02:00
Innsbruck-Land;9523;5310,67712109214;703;2021-01-19T08:02:00
Innsbruck-Stadt;6676;5053,3646203921;701;2021-01-19T08:02:00
Jennersdorf;661;3873,19817180359;105;2021-01-19T08:02:00
Kirchdorf an der Krems;2609;4587,97875707804;409;2021-01-19T08:02:00
Kitzbühel;3009;4710,32075264946;704;2021-01-19T08:02:00
Klagenfurt Land;2454;4103,67892976589;204;2021-01-19T08:02:00
Klagenfurt Stadt;4204;4169,93165835127;201;2021-01-19T08:02:00
Korneuburg;2497;2747,30715488123;312;2021-01-19T08:02:00
Krems an der Donau(Stadt);925;3718,44347965911;301;2021-01-19T08:02:00
Krems(Land);2078;3671,63757155983;313;2021-01-19T08:02:00
Kufstein;6624;6039,27718312941;705;2021-01-19T08:02:00
Landeck;2815;6345,5209413462;706;2021-01-19T08:02:00
Leibnitz;3322;4027,44774744193;610;2021-01-19T08:02:00
Leoben;2183;3634,69863469863;611;2021-01-19T08:02:00
Lienz;2836;5817,07792340984;707;2021-01-19T08:02:00
Liezen (inkl. Gröbming);3486;4362,89908762093;612;2021-01-19T08:02:00
Lilienfeld;1019;3947,77622811096;314;2021-01-19T08:02:00
Linz(Stadt);8964;4357,25187871246;401;2021-01-19T08:02:00
Linz-Land;6727;4476,5194013562;410;2021-01-19T08:02:00
Mattersburg;1256;3145,89855979962;106;2021-01-19T08:02:00
Melk;3355;4303,37856904646;315;2021-01-19T08:02:00
Mistelbach;1756;2326,35162884358;316;2021-01-19T08:02:00
Mödling;3698;3107,61525403788;317;2021-01-19T08:02:00
Murau;1090;3940,85107921472;614;2021-01-19T08:02:00
Murtal;3067;4259,48558413422;620;2021-01-19T08:02:00
Neunkirchen;3153;3653,91524029157;318;2021-01-19T08:02:00
Neusiedl am See;1852;3109,88715744224;107;2021-01-19T08:02:00
Oberpullendorf;1439;3836,00351878016;108;2021-01-19T08:02:00
Oberwart;1947;3600,48820179007;109;2021-01-19T08:02:00
Perg;3778;5518,63158971063;411;2021-01-19T08:02:00
Reutte;1103;3376,18610345883;708;2021-01-19T08:02:00
Ried im Innkreis;3850;6290,43853342919;412;2021-01-19T08:02:00
Rohrbach;3974;7030,64185124903;413;2021-01-19T08:02:00
Rust(Stadt);62;3195,87628865979;102;2021-01-19T08:02:00
Salzburg(Stadt);7316;4744,1492500535;501;2021-01-19T08:02:00
Salzburg-Umgebung;7940;5214,04508769971;503;2021-01-19T08:02:00
Sankt Johann im Pongau;5886;7305,17667208618;504;2021-01-19T08:02:00
Sankt Pölten(Land);4555;3475,93174811514;319;2021-01-19T08:02:00
Sankt Pölten(Stadt);2372;4309,27984884819;302;2021-01-19T08:02:00
Sankt Veit an der Glan;2569;4709,00925671341;205;2021-01-19T08:02:00
Schärding;3821;6667,59732667911;414;2021-01-19T08:02:00
Scheibbs;2283;5514,0931816535;320;2021-01-19T08:02:00
Schwaz;7026;8376,95086619055;709;2021-01-19T08:02:00
Spittal an der Drau;2407;3163,31760655005;206;2021-01-19T08:02:00
Steyr(Stadt);1628;4262,56120231456;402;2021-01-19T08:02:00
Steyr-Land;3139;5194,69773445645;415;2021-01-19T08:02:00
Südoststeiermark;3303;3843,06607560473;623;2021-01-19T08:02:00
Tamsweg;1678;8257,87401574803;505;2021-01-19T08:02:00
Tulln;3332;3210,91634464349;321;2021-01-19T08:02:00
Urfahr-Umgebung;4782;5592,65540026899;416;2021-01-19T08:02:00
Villach Land;2401;3712,81004515371;207;2021-01-19T08:02:00
Villach Stadt;2130;3422,07155824751;202;2021-01-19T08:02:00
Vöcklabruck;7122;5227,04087249455;417;2021-01-19T08:02:00
Voitsberg;2045;3997,18535603292;616;2021-01-19T08:02:00
Völkermarkt;2399;5728,54482066956;208;2021-01-19T08:02:00
Waidhofen an der Thaya;904;3491,96538936959;322;2021-01-19T08:02:00
Waidhofen an der Ybbs(Stadt);591;5248,20175828079;303;2021-01-19T08:02:00
Weiz;2894;3203,34724328393;617;2021-01-19T08:02:00
Wels(Stadt);3216;5210,03774685308;403;2021-01-19T08:02:00
Wels-Land;3288;4498,31723534079;418;2021-01-19T08:02:00
Wien(Stadt);78413;4132,45701824146;900;2021-01-19T08:02:00
Wiener Neustadt(Land);2448;3138,82371042813;323;2021-01-19T08:02:00
Wiener Neustadt(Stadt);1855;4097,00289330123;304;2021-01-19T08:02:00
Wolfsberg;2373;4500,62587717635;209;2021-01-19T08:02:00
Zell am See;4867;5564,70238503579;506;2021-01-19T08:02:00
Zwettl;2018;4779,49883946758;325;2021-01-19T08:02:00
