Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;635;9;27
Rust(Stadt);102;1980;70;0;2
Eisenstadt-Umgebung;103;43236;1652;23;66
Güssing;104;25699;1397;43;61
Jennersdorf;105;17097;995;20;52
Mattersburg;106;40042;1641;24;94
Neusiedl am See;107;59990;2402;30;133
Oberpullendorf;108;37384;1683;24;56
Oberwart;109;54192;2440;57;134
Klagenfurt Stadt;201;101300;4888;148;158
Villach Stadt;202;62882;2688;59;87
Hermagor;203;18054;1656;22;118
Klagenfurt Land;204;60014;3172;59;91
Sankt Veit an der Glan;205;54186;3103;93;106
Spittal an der Drau;206;75868;3857;100;162
Villach Land;207;64618;3245;67;138
Völkermarkt;208;41862;2884;54;67
Wolfsberg;209;52607;2777;65;71
Feldkirchen;210;29902;1745;42;45
Krems an der Donau(Stadt);301;25036;1009;25;10
Sankt Pölten(Stadt);302;55514;2675;45;111
Waidhofen an der Ybbs(Stadt);303;11222;673;10;21
Wiener Neustadt(Stadt);304;45823;2693;62;220
Amstetten;305;116520;7555;122;98
Baden;306;146751;6695;94;411
Bruck an der Leitha;307;103735;4008;69;237
Gänserndorf;308;104782;3951;53;282
Gmünd;309;36553;1963;35;90
Hollabrunn;310;51033;1820;41;109
Horn;311;30936;933;12;60
Korneuburg;312;91254;3054;41;132
Krems(Land);313;56487;2512;32;67
Lilienfeld;314;25655;1165;30;35
Melk;315;78191;3973;82;104
Mistelbach;316;75625;2642;32;231
Mödling;317;119115;4486;100;234
Neunkirchen;318;86343;4009;80;212
Sankt Pölten(Land);319;131729;5391;99;184
Scheibbs;320;41414;2661;32;61
Tulln;321;104593;4023;69;129
Waidhofen an der Thaya;322;25682;1228;14;93
Wiener Neustadt(Land);323;78307;3395;60;221
Zwettl;325;41987;2524;30;89
Linz(Stadt);401;206595;10130;206;215
Steyr(Stadt);402;38056;1779;18;52
Wels(Stadt);403;62470;3969;60;133
Braunau am Inn;404;105553;6192;69;303
Eferding;405;33178;2280;29;29
Freistadt;406;66861;4230;84;61
Gmunden;407;101859;5993;93;121
Grieskirchen;408;64875;4379;68;46
Kirchdorf an der Krems;409;57071;3004;74;75
Linz-Land;410;151371;7599;81;159
Perg;411;68968;4390;63;123
Ried im Innkreis;412;61690;4443;89;113
Rohrbach;413;56545;4522;92;66
Schärding;414;57391;4360;62;105
Steyr-Land;415;60717;3461;62;57
Urfahr-Umgebung;416;86005;5156;69;77
Vöcklabruck;417;137297;8129;136;205
Wels-Land;418;73777;3912;51;130
Salzburg(Stadt);501;155021;8688;117;252
Hallein;502;60824;5217;57;120
Salzburg-Umgebung;503;153492;9449;99;323
Sankt Johann im Pongau;504;81194;7660;95;416
Tamsweg;505;20251;2072;38;43
Zell am See;506;87628;5644;97;138
Graz(Stadt);601;291072;11639;260;334
Deutschlandsberg;603;60867;2789;89;90
Graz-Umgebung;606;156070;6340;223;182
Leibnitz;610;84756;4126;91;159
Leoben;611;59700;2546;91;80
Liezen;612;79652;4126;97;116
Murau;614;27543;1361;20;31
Voitsberg;616;51044;2322;89;43
Weiz;617;90654;4030;129;211
Murtal;620;71698;3548;148;77
Bruck-Mürzzuschlag;621;98697;4825;222;146
Hartberg-Fürstenfeld;622;90606;5265;161;220
Südoststeiermark;623;84036;4478;154;163
Innsbruck-Stadt;701;131961;7100;88;62
Imst;702;60474;3601;33;115
Innsbruck-Land;703;180453;10241;130;107
Kitzbühel;704;64168;3585;38;81
Kufstein;705;110287;7355;129;124
Landeck;706;44386;3013;42;39
Lienz;707;48738;3694;42;163
Reutte;708;32838;1402;4;17
Schwaz;709;84329;8070;125;159
Bludenz;801;64107;3485;45;59
Bregenz;802;134987;7304;94;86
Dornbirn;803;89912;6120;65;63
Feldkirch;804;108133;6499;71;103
Wien;900;1911191;93700;1721;3877
