Bundesland;Anzahl;GKZ;Timestamp
Wien;554;9;2020-04-30T18:00:00
Vorarlberg;70;8;2020-04-30T18:00:00
Tirol;237;7;2020-04-30T18:00:00
Steiermark;440;6;2020-04-30T18:00:00
Salzburg;109;5;2020-04-30T18:00:00
Oberösterreich;124;4;2020-04-30T18:00:00
Niederösterreich;338;3;2020-04-30T18:00:00
Kärnten;19;2;2020-04-30T18:00:00
Burgenland;70;1;2020-04-30T18:00:00
