Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5116;66;1;2020-11-25T15:02:00
Kärnten;8921;120;2;2020-11-25T15:02:00
Niederösterreich;27639;320;3;2020-11-25T15:02:00
Oberösterreich;41617;421;4;2020-11-25T15:02:00
Salzburg;12829;140;5;2020-11-25T15:02:00
Steiermark;15704;441;6;2020-11-25T15:02:00
Tirol;24736;251;7;2020-11-25T15:02:00
Vorarlberg;11285;103;8;2020-11-25T15:02:00
Wien;41212;577;9;2020-11-25T15:02:00
