Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9035;158;1;2021-01-06T13:02:00
Kärnten;20102;500;2;2021-01-06T13:02:00
Niederösterreich;51568;877;3;2021-01-06T13:02:00
Oberösterreich;69345;1103;4;2021-01-06T13:02:00
Salzburg;26073;358;5;2021-01-06T13:02:00
Steiermark;38891;1110;6;2021-01-06T13:02:00
Tirol;39356;486;7;2021-01-06T13:02:00
Vorarlberg;19114;215;8;2021-01-06T13:02:00
Wien;69555;1127;9;2021-01-06T13:02:00
