time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-04-30T23:00:00
26.02.2020;0;2020-04-30T23:00:00
27.02.2020;3;2020-04-30T23:00:00
28.02.2020;6;2020-04-30T23:00:00
29.02.2020;1;2020-04-30T23:00:00
01.03.2020;2;2020-04-30T23:00:00
02.03.2020;6;2020-04-30T23:00:00
03.03.2020;9;2020-04-30T23:00:00
04.03.2020;14;2020-04-30T23:00:00
05.03.2020;20;2020-04-30T23:00:00
06.03.2020;22;2020-04-30T23:00:00
07.03.2020;16;2020-04-30T23:00:00
08.03.2020;32;2020-04-30T23:00:00
09.03.2020;29;2020-04-30T23:00:00
10.03.2020;71;2020-04-30T23:00:00
11.03.2020;131;2020-04-30T23:00:00
12.03.2020;114;2020-04-30T23:00:00
13.03.2020;229;2020-04-30T23:00:00
14.03.2020;188;2020-04-30T23:00:00
15.03.2020;220;2020-04-30T23:00:00
16.03.2020;277;2020-04-30T23:00:00
17.03.2020;380;2020-04-30T23:00:00
18.03.2020;395;2020-04-30T23:00:00
19.03.2020;490;2020-04-30T23:00:00
20.03.2020;571;2020-04-30T23:00:00
21.03.2020;485;2020-04-30T23:00:00
22.03.2020;608;2020-04-30T23:00:00
23.03.2020;857;2020-04-30T23:00:00
24.03.2020;795;2020-04-30T23:00:00
25.03.2020;720;2020-04-30T23:00:00
26.03.2020;974;2020-04-30T23:00:00
27.03.2020;812;2020-04-30T23:00:00
28.03.2020;590;2020-04-30T23:00:00
29.03.2020;470;2020-04-30T23:00:00
30.03.2020;649;2020-04-30T23:00:00
31.03.2020;578;2020-04-30T23:00:00
01.04.2020;495;2020-04-30T23:00:00
02.04.2020;404;2020-04-30T23:00:00
03.04.2020;370;2020-04-30T23:00:00
04.04.2020;258;2020-04-30T23:00:00
05.04.2020;165;2020-04-30T23:00:00
06.04.2020;271;2020-04-30T23:00:00
07.04.2020;322;2020-04-30T23:00:00
08.04.2020;240;2020-04-30T23:00:00
09.04.2020;266;2020-04-30T23:00:00
10.04.2020;357;2020-04-30T23:00:00
11.04.2020;171;2020-04-30T23:00:00
12.04.2020;106;2020-04-30T23:00:00
13.04.2020;91;2020-04-30T23:00:00
14.04.2020;146;2020-04-30T23:00:00
15.04.2020;105;2020-04-30T23:00:00
16.04.2020;127;2020-04-30T23:00:00
17.04.2020;78;2020-04-30T23:00:00
18.04.2020;58;2020-04-30T23:00:00
19.04.2020;40;2020-04-30T23:00:00
20.04.2020;60;2020-04-30T23:00:00
21.04.2020;68;2020-04-30T23:00:00
22.04.2020;70;2020-04-30T23:00:00
23.04.2020;56;2020-04-30T23:00:00
24.04.2020;80;2020-04-30T23:00:00
25.04.2020;62;2020-04-30T23:00:00
26.04.2020;31;2020-04-30T23:00:00
27.04.2020;50;2020-04-30T23:00:00
28.04.2020;53;2020-04-30T23:00:00
29.04.2020;38;2020-04-30T23:00:00
