Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2896;2494,1006252476;305;2020-11-17T12:02:00
Baden;2596;1775,61335950699;306;2020-11-17T12:02:00
Bludenz;1816;2850,23699657846;801;2020-11-17T12:02:00
Braunau am Inn;2081;1993,14228794728;404;2020-11-17T12:02:00
Bregenz;4072;3030,14518205428;802;2020-11-17T12:02:00
Bruck an der Leitha;1694;1660,62150769532;307;2020-11-17T12:02:00
Bruck-Mürzzuschlag;1794;1812,41412753576;621;2020-11-17T12:02:00
Deutschlandsberg;836;1374,5252462143;603;2020-11-17T12:02:00
Dornbirn;3418;3838,68105704114;803;2020-11-17T12:02:00
Eferding;1243;3748,94438412354;405;2020-11-17T12:02:00
Eisenstadt(Stadt);305;2083,76033340165;101;2020-11-17T12:02:00
Eisenstadt-Umgebung;760;1770,44750390197;103;2020-11-17T12:02:00
Feldkirch;3226;3010,47975438367;804;2020-11-17T12:02:00
Feldkirchen;490;1636,77055149147;210;2020-11-17T12:02:00
Freistadt;2167;3252,72811876135;406;2020-11-17T12:02:00
Gänserndorf;1387;1337,69264895936;308;2020-11-17T12:02:00
Gmünd;869;2363,14687406521;309;2020-11-17T12:02:00
Gmunden;2567;2525,80413456524;407;2020-11-17T12:02:00
Graz(Stadt);5495;1902,66130205051;601;2020-11-17T12:02:00
Graz-Umgebung;2426;1572,66951899391;606;2020-11-17T12:02:00
Grieskirchen;2168;3349,76282813924;408;2020-11-17T12:02:00
Güssing;572;2217,31209055317;104;2020-11-17T12:02:00
Hallein;2097;3473,34945506344;502;2020-11-17T12:02:00
Hartberg-Fürstenfeld;1936;2136,34658250756;622;2020-11-17T12:02:00
Hermagor;342;1876,6461808604;203;2020-11-17T12:02:00
Hollabrunn;790;1553,34460655158;310;2020-11-17T12:02:00
Horn;371;1193,309745899;311;2020-11-17T12:02:00
Imst;1803;3002,19794858132;702;2020-11-17T12:02:00
Innsbruck-Land;5503;3068,84975295285;703;2020-11-17T12:02:00
Innsbruck-Stadt;4681;3543,25940504125;701;2020-11-17T12:02:00
Jennersdorf;384;2250,08789405836;105;2020-11-17T12:02:00
Kirchdorf an der Krems;1173;2062,7439946541;409;2020-11-17T12:02:00
Kitzbühel;1659;2597,01632723345;704;2020-11-17T12:02:00
Klagenfurt Land;1032;1725,7525083612;204;2020-11-17T12:02:00
Klagenfurt Stadt;2102;2084,96582917564;201;2020-11-17T12:02:00
Korneuburg;1680;1848,40849827812;312;2020-11-17T12:02:00
Krems an der Donau(Stadt);574;2307,44492683711;301;2020-11-17T12:02:00
Krems(Land);1287;2274,01229768888;313;2020-11-17T12:02:00
