Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;356;0;43
Rust(Stadt);102;1980;46;0;9
Eisenstadt-Umgebung;103;43236;932;7;110
Güssing;104;25699;684;4;82
Jennersdorf;105;17097;463;8;54
Mattersburg;106;40042;832;7;131
Neusiedl am See;107;59990;1178;16;177
Oberpullendorf;108;37384;1080;9;159
Oberwart;109;54192;1507;23;164
Klagenfurt Stadt;201;101300;2591;52;417
Villach Stadt;202;62882;1304;8;182
Hermagor;203;18054;467;2;84
Klagenfurt Land;204;60014;1447;3;314
Sankt Veit an der Glan;205;54186;1551;12;429
Spittal an der Drau;206;75868;1052;7;278
Villach Land;207;64618;1266;7;236
Völkermarkt;208;41862;1488;7;399
Wolfsberg;209;52607;1431;15;383
Feldkirchen;210;29902;729;10;158
Krems an der Donau(Stadt);301;25036;705;12;101
Sankt Pölten(Stadt);302;55514;1527;10;252
Waidhofen an der Ybbs(Stadt);303;11222;312;3;56
Wiener Neustadt(Stadt);304;45823;1226;25;148
Amstetten;305;116520;3952;44;834
Baden;306;146751;3053;22;332
Bruck an der Leitha;307;103735;2022;9;233
Gänserndorf;308;104782;1577;15;156
Gmünd;309;36553;1044;13;140
Hollabrunn;310;51033;953;13;113
Horn;311;30936;455;5;57
Korneuburg;312;91254;1828;7;156
Krems(Land);313;56487;1533;16;177
Lilienfeld;314;25655;683;10;85
Melk;315;78191;2056;18;383
Mistelbach;316;75625;1171;18;129
Mödling;317;119115;2463;15;223
Neunkirchen;318;86343;1767;25;220
Sankt Pölten(Land);319;131729;3101;33;464
Scheibbs;320;41414;1466;7;302
Tulln;321;104593;2242;15;207
Waidhofen an der Thaya;322;25682;640;5;64
Wiener Neustadt(Land);323;78307;1506;18;192
Zwettl;325;41987;1123;5;196
Linz(Stadt);401;206595;6606;79;801
Steyr(Stadt);402;38056;1191;6;172
Wels(Stadt);403;62470;2366;16;332
Braunau am Inn;404;105553;2898;21;573
Eferding;405;33178;1676;15;305
Freistadt;406;66861;2668;28;308
Gmunden;407;101859;3079;26;396
Grieskirchen;408;64875;2925;16;607
Kirchdorf an der Krems;409;57071;1575;12;272
Linz-Land;410;151371;4874;41;651
Perg;411;68968;2712;21;441
Ried im Innkreis;412;61690;2898;35;405
Rohrbach;413;56545;3206;39;387
Schärding;414;57391;2444;9;333
Steyr-Land;415;60717;2281;33;295
Urfahr-Umgebung;416;86005;3788;29;479
Vöcklabruck;417;137297;4825;31;690
Wels-Land;418;73777;2277;14;358
Salzburg(Stadt);501;155021;4382;22;866
Hallein;502;60824;2576;16;384
Salzburg-Umgebung;503;153492;5100;31;821
Sankt Johann im Pongau;504;81194;3973;38;594
Tamsweg;505;20251;823;8;169
Zell am See;506;87628;2940;26;621
Graz(Stadt);601;291072;6565;62;857
Deutschlandsberg;603;60867;1056;8;147
Graz-Umgebung;606;156070;3197;73;503
Leibnitz;610;84756;2151;35;283
Leoben;611;59700;1489;40;304
Liezen;612;79652;2066;20;378
Murau;614;27543;559;6;173
Voitsberg;616;51044;1457;29;293
Weiz;617;90654;1926;39;273
Murtal;620;71698;1616;9;395
Bruck-Mürzzuschlag;621;98697;2424;48;450
Hartberg-Fürstenfeld;622;90606;2495;76;390
Südoststeiermark;623;84036;2186;24;329
Innsbruck-Stadt;701;131961;5321;53;460
Imst;702;60474;2192;14;251
Innsbruck-Land;703;180453;6821;38;900
Kitzbühel;704;64168;2022;17;275
Kufstein;705;110287;4993;65;814
Landeck;706;44386;1998;22;115
Lienz;707;48738;1608;9;420
Reutte;708;32838;673;2;93
Schwaz;709;84329;5621;61;682
Bludenz;801;64107;2169;19;258
Bregenz;802;134987;4836;37;516
Dornbirn;803;89912;3992;29;359
Feldkirch;804;108133;3954;20;498
Wien;900;1911191;57013;600;5196
