Bundesland;Anzahl;GKZ;Timestamp
Wien;3768;9;2020-09-17T23:00:00
Vorarlberg;357;8;2020-09-17T23:00:00
Tirol;686;7;2020-09-17T23:00:00
Steiermark;367;6;2020-09-17T23:00:00
Salzburg;163;5;2020-09-17T23:00:00
Oberösterreich;661;4;2020-09-17T23:00:00
Niederösterreich;879;3;2020-09-17T23:00:00
Kärnten;72;2;2020-09-17T23:00:00
Burgenland;98;1;2020-09-17T23:00:00
