Bundesland;Anzahl;GKZ;Timestamp
Wien;5544;9;2020-10-15T13:02:00
Vorarlberg;543;8;2020-10-15T13:02:00
Tirol;1322;7;2020-10-15T13:02:00
Steiermark;777;6;2020-10-15T13:02:00
Salzburg;670;5;2020-10-15T13:02:00
Oberösterreich;1518;4;2020-10-15T13:02:00
Niederösterreich;1533;3;2020-10-15T13:02:00
Kärnten;326;2;2020-10-15T13:02:00
Burgenland;316;1;2020-10-15T13:02:00
