Bundesland;Anzahl;GKZ;Timestamp
Wien;390;9;2020-07-11T17:00:00
Vorarlberg;4;8;2020-07-11T17:00:00
Tirol;38;7;2020-07-11T17:00:00
Steiermark;73;6;2020-07-11T17:00:00
Salzburg;49;5;2020-07-11T17:00:00
Oberösterreich;535;4;2020-07-11T17:00:00
Niederösterreich;86;3;2020-07-11T17:00:00
Kärnten;17;2;2020-07-11T17:00:00
Burgenland;21;1;2020-07-11T17:00:00
