Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;5255;68;1;2020-11-26T17:02:00
Kärnten;9203;127;2;2020-11-26T17:02:00
Niederösterreich;28849;357;3;2020-11-26T17:02:00
Oberösterreich;42752;447;4;2020-11-26T17:02:00
Salzburg;13344;144;5;2020-11-26T17:02:00
Steiermark;16374;450;6;2020-11-26T17:02:00
Tirol;25452;273;7;2020-11-26T17:02:00
Vorarlberg;11750;108;8;2020-11-26T17:02:00
Wien;43363;601;9;2020-11-26T17:02:00
