Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6521;5616,03251976506;305;2021-01-08T12:02:00
Baden;4729;3234,54375081223;306;2021-01-08T12:02:00
Bludenz;2918;4579,84116520702;801;2021-01-08T12:02:00
Braunau am Inn;4515;4324,38127346563;404;2021-01-08T12:02:00
Bregenz;6365;4736,46220132011;802;2021-01-08T12:02:00
Bruck an der Leitha;2955;2896,77482599745;307;2021-01-08T12:02:00
Bruck-Mürzzuschlag;3740;3778,38842641235;621;2021-01-08T12:02:00
Deutschlandsberg;1996;3281,76123378438;603;2021-01-08T12:02:00
Dornbirn;5223;5865,83708628609;803;2021-01-08T12:02:00
Eferding;2045;6167,81276390397;405;2021-01-08T12:02:00
Eisenstadt(Stadt);518;3538,97656623625;101;2021-01-08T12:02:00
Eisenstadt-Umgebung;1306;3042,37426328418;103;2021-01-08T12:02:00
Feldkirch;5495;5127,89406396103;804;2021-01-08T12:02:00
Feldkirchen;1352;4516,15058289074;210;2021-01-08T12:02:00
Freistadt;3654;5484,75705858513;406;2021-01-08T12:02:00
Gänserndorf;2519;2429,45045618502;308;2021-01-08T12:02:00
Gmünd;1557;4234,08479047127;309;2021-01-08T12:02:00
Gmunden;4845;4767,24621424565;407;2021-01-08T12:02:00
Graz(Stadt);9561;3310,52678960963;601;2021-01-08T12:02:00
Graz-Umgebung;4892;3171,26928562168;606;2021-01-08T12:02:00
Grieskirchen;3851;5950,15528190232;408;2021-01-08T12:02:00
Güssing;1002;3884,17257820677;104;2021-01-08T12:02:00
Hallein;4177;6918,54109384835;502;2021-01-08T12:02:00
Hartberg-Fürstenfeld;3797;4189,93180463905;622;2021-01-08T12:02:00
Hermagor;952;5223,88059701493;203;2021-01-08T12:02:00
Hollabrunn;1198;2355,57827677062;310;2021-01-08T12:02:00
Horn;613;1971,69507880347;311;2021-01-08T12:02:00
Imst;3069;5110,23045157853;702;2021-01-08T12:02:00
Innsbruck-Land;9325;5200,25875818379;703;2021-01-08T12:02:00
Innsbruck-Stadt;6531;4943,6075997275;701;2021-01-08T12:02:00
Jennersdorf;638;3738,42728231572;105;2021-01-08T12:02:00
Kirchdorf an der Krems;2520;4431,4704744487;409;2021-01-08T12:02:00
Kitzbühel;2831;4431,67765063164;704;2021-01-08T12:02:00
Klagenfurt Land;2294;3836,12040133779;204;2021-01-08T12:02:00
Klagenfurt Stadt;4073;4039,99325510579;201;2021-01-08T12:02:00
Korneuburg;2381;2619,67894904774;312;2021-01-08T12:02:00
Krems an der Donau(Stadt);899;3613,92506833896;301;2021-01-08T12:02:00
Krems(Land);1988;3512,61573256061;313;2021-01-08T12:02:00
Kufstein;6512;5937,16380080597;705;2021-01-08T12:02:00
Landeck;2751;6201,25332491772;706;2021-01-08T12:02:00
Leibnitz;3159;3829,83366471073;610;2021-01-08T12:02:00
Leoben;2111;3514,81851481851;611;2021-01-08T12:02:00
Lienz;2678;5492,99530285316;707;2021-01-08T12:02:00
