Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;474;11;1;2020-09-11T08:00:00
Kärnten;632;13;2;2020-09-11T08:00:00
Niederösterreich;3958;115;3;2020-09-11T08:00:00
Oberösterreich;4624;64;4;2020-09-11T08:00:00
Salzburg;1592;39;5;2020-09-11T08:00:00
Steiermark;2292;144;6;2020-09-11T08:00:00
Tirol;4254;101;7;2020-09-11T08:00:00
Vorarlberg;1080;20;8;2020-09-11T08:00:00
Wien;7137;225;9;2020-09-11T08:00:00
