Bundesland;Anzahl;GKZ;Timestamp
Wien;15659;9;2020-11-23T02:02:00
Vorarlberg;4273;8;2020-11-23T02:02:00
Tirol;7144;7;2020-11-23T02:02:00
Steiermark;12719;6;2020-11-23T02:02:00
Salzburg;6560;5;2020-11-23T02:02:00
Oberösterreich;12120;4;2020-11-23T02:02:00
Niederösterreich;10766;3;2020-11-23T02:02:00
Kärnten;4517;2;2020-11-23T02:02:00
Burgenland;1782;1;2020-11-23T02:02:00
