Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7886;133;1;2020-12-17T13:02:00
Kärnten;16709;352;2;2020-12-17T13:02:00
Niederösterreich;43573;679;3;2020-12-17T13:02:00
Oberösterreich;61427;864;4;2020-12-17T13:02:00
Salzburg;22048;285;5;2020-12-17T13:02:00
Steiermark;29561;701;6;2020-12-17T13:02:00
Tirol;35722;432;7;2020-12-17T13:02:00
Vorarlberg;16304;187;8;2020-12-17T13:02:00
Wien;61085;912;9;2020-12-17T13:02:00
