Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;5438;4683,32845307198;305;2020-12-21T13:02:00
Baden;4040;2763,28119122043;306;2020-12-21T13:02:00
Bludenz;2701;4239,25667828107;801;2020-12-21T13:02:00
Braunau am Inn;4083;3910,61987587158;404;2020-12-21T13:02:00
Bregenz;5832;4339,83465170446;802;2020-12-21T13:02:00
Bruck an der Leitha;2643;2590,92245858249;307;2020-12-21T13:02:00
Bruck-Mürzzuschlag;3396;3430,85751232522;621;2020-12-21T13:02:00
Deutschlandsberg;1615;2655,3328620049;603;2020-12-21T13:02:00
Dornbirn;4687;5263,86720724161;803;2020-12-21T13:02:00
Eferding;1972;5947,64145252745;405;2020-12-21T13:02:00
Eisenstadt(Stadt);434;2965,08847441416;101;2020-12-21T13:02:00
Eisenstadt-Umgebung;1173;2732,54595010133;103;2020-12-21T13:02:00
Feldkirch;4935;4605,30613387583;804;2020-12-21T13:02:00
Feldkirchen;1104;3687,7442629522;210;2020-12-21T13:02:00
Freistadt;3399;5101,99486648354;406;2020-12-21T13:02:00
Gänserndorf;2066;1992,55444322281;308;2020-12-21T13:02:00
Gmünd;1398;3801,70233595301;309;2020-12-21T13:02:00
Gmunden;4164;4097,17507453435;407;2020-12-21T13:02:00
Graz(Stadt);8705;3014,13405538666;601;2020-12-21T13:02:00
Graz-Umgebung;4358;2825,10047970958;606;2020-12-21T13:02:00
Grieskirchen;3588;5543,79567682823;408;2020-12-21T13:02:00
Güssing;875;3391,86727138815;104;2020-12-21T13:02:00
Hallein;3387;5610,03080796369;502;2020-12-21T13:02:00
Hartberg-Fürstenfeld;3395;3746,33091302333;622;2020-12-21T13:02:00
Hermagor;750;4115,45215100966;203;2020-12-21T13:02:00
Hollabrunn;1109;2180,58122615911;310;2020-12-21T13:02:00
Horn;568;1826,95400450306;311;2020-12-21T13:02:00
Imst;2785;4637,33848408152;702;2020-12-21T13:02:00
Innsbruck-Land;8609;4800,9681125152;703;2020-12-21T13:02:00
Innsbruck-Stadt;6287;4758,91302702294;701;2020-12-21T13:02:00
Jennersdorf;587;3439,58748388609;105;2020-12-21T13:02:00
Kirchdorf an der Krems;2161;3800,16178384272;409;2020-12-21T13:02:00
Kitzbühel;2477;3877,522267967;704;2020-12-21T13:02:00
Klagenfurt Land;2024;3384,61538461538;204;2020-12-21T13:02:00
Klagenfurt Stadt;3671;3641,25097949751;201;2020-12-21T13:02:00
Korneuburg;2239;2463,44442121709;312;2020-12-21T13:02:00
Krems an der Donau(Stadt);845;3396,84836790481;301;2020-12-21T13:02:00
Krems(Land);1830;3233,44405965086;313;2020-12-21T13:02:00
Kufstein;6018;5486,77084662935;705;2020-12-21T13:02:00
Landeck;2408;5428,06906812136;706;2020-12-21T13:02:00
Leibnitz;2825;3424,90664856215;610;2020-12-21T13:02:00
Leoben;1930;3213,45321345321;611;2020-12-21T13:02:00
Lienz;2416;4955,59247636043;707;2020-12-21T13:02:00
Liezen (inkl. Gröbming);2639;3302,83726111062;612;2020-12-21T13:02:00
Lilienfeld;920;3564,2336897567;314;2020-12-21T13:02:00
Linz(Stadt);8122;3947,96962950721;401;2020-12-21T13:02:00
Linz-Land;6107;4063,93696805148;410;2020-12-21T13:02:00
Mattersburg;1100;2755,16593613024;106;2020-12-21T13:02:00
Melk;2868;3678,71527154255;315;2020-12-21T13:02:00
Mistelbach;1453;1924,93674072308;316;2020-12-21T13:02:00
Mödling;3165;2659,70856653053;317;2020-12-21T13:02:00
Murau;911;3293,68379189414;614;2020-12-21T13:02:00
Murtal;2459;3415,08805066385;620;2020-12-21T13:02:00
Neunkirchen;2525;2926,14525269147;318;2020-12-21T13:02:00
Neusiedl am See;1466;2461,714132187;107;2020-12-21T13:02:00
Oberpullendorf;1275;3398,82174179618;108;2020-12-21T13:02:00
Oberwart;1770;3273,17109253643;109;2020-12-21T13:02:00
Perg;3357;4903,66496735272;411;2020-12-21T13:02:00
Reutte;862;2638,50627486991;708;2020-12-21T13:02:00
Ried im Innkreis;3485;5694,07228285733;412;2020-12-21T13:02:00
Rohrbach;3695;6537,04621045927;413;2020-12-21T13:02:00
Rust(Stadt);50;2577,31958762887;102;2020-12-21T13:02:00
Salzburg(Stadt);5882;3814,25449546401;501;2020-12-21T13:02:00
Salzburg-Umgebung;6502;4269,73818138835;503;2020-12-21T13:02:00
Sankt Johann im Pongau;4944;6136,05053802142;504;2020-12-21T13:02:00
