Bundesland;Anzahl;GKZ;Timestamp
Wien;5461;9;2020-12-21T13:02:00
Vorarlberg;1792;8;2020-12-21T13:02:00
Tirol;1808;7;2020-12-21T13:02:00
Steiermark;6670;6;2020-12-21T13:02:00
Salzburg;2220;5;2020-12-21T13:02:00
Oberösterreich;3771;4;2020-12-21T13:02:00
Niederösterreich;4921;3;2020-12-21T13:02:00
Kärnten;1638;2;2020-12-21T13:02:00
Burgenland;685;1;2020-12-21T13:02:00
