AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;13;11;0
1;<5;Burgenland;1;5852;W;6;5;0
1;<5;Kärnten;2;12352;M;9;6;0
1;<5;Kärnten;2;11792;W;9;7;0
1;<5;Niederösterreich;3;40461;M;51;40;0
1;<5;Niederösterreich;3;38258;W;40;29;0
1;<5;Oberösterreich;4;39625;M;142;119;0
1;<5;Oberösterreich;4;37227;W;115;102;0
1;<5;Salzburg;5;14436;M;28;19;0
1;<5;Salzburg;5;13715;W;31;20;0
1;<5;Steiermark;6;29062;M;29;20;0
1;<5;Steiermark;6;27180;W;30;23;0
1;<5;Tirol;7;19650;M;59;47;0
1;<5;Tirol;7;18347;W;55;43;0
1;<5;Vorarlberg;8;11173;M;20;15;0
1;<5;Vorarlberg;8;10465;W;15;12;0
1;<5;Wien;9;51014;M;190;134;0
1;<5;Wien;9;48225;W;182;111;0
1;<5;Österreich;10;224072;M;541;411;0
1;<5;Österreich;10;211061;W;483;352;0
2;5-14;Burgenland;1;13540;M;57;43;0
2;5-14;Burgenland;1;12963;W;31;19;0
2;5-14;Kärnten;2;26230;M;51;28;0
2;5-14;Kärnten;2;24760;W;37;19;0
2;5-14;Niederösterreich;3;84110;M;341;218;0
2;5-14;Niederösterreich;3;79748;W;308;193;0
2;5-14;Oberösterreich;4;75629;M;510;387;0
2;5-14;Oberösterreich;4;71764;W;458;349;0
2;5-14;Salzburg;5;27154;M;167;108;0
2;5-14;Salzburg;5;25973;W;143;90;0
2;5-14;Steiermark;6;56727;M;156;103;0
2;5-14;Steiermark;6;53657;W;140;93;0
2;5-14;Tirol;7;37056;M;330;238;0
2;5-14;Tirol;7;35165;W;297;196;0
2;5-14;Vorarlberg;8;21275;M;136;86;0
2;5-14;Vorarlberg;8;20340;W;130;77;0
2;5-14;Wien;9;91779;M;1040;554;0
2;5-14;Wien;9;85689;W;920;492;0
2;5-14;Österreich;10;433500;M;2788;1765;0
2;5-14;Österreich;10;410059;W;2464;1528;0
3;15-24;Burgenland;1;14439;M;192;145;0
3;15-24;Burgenland;1;13325;W;111;84;0
3;15-24;Kärnten;2;28982;M;167;131;0
3;15-24;Kärnten;2;26664;W;128;96;0
3;15-24;Niederösterreich;3;91319;M;1124;828;0
3;15-24;Niederösterreich;3;84326;W;802;606;0
3;15-24;Oberösterreich;4;85564;M;1064;787;0
3;15-24;Oberösterreich;4;79443;W;918;694;0
3;15-24;Salzburg;5;31945;M;405;268;0
3;15-24;Salzburg;5;29505;W;393;258;0
3;15-24;Steiermark;6;68685;M;422;309;0
3;15-24;Steiermark;6;63443;W;410;332;0
3;15-24;Tirol;7;44135;M;962;753;0
3;15-24;Tirol;7;41816;W;747;602;0
3;15-24;Vorarlberg;8;23582;M;361;212;0
3;15-24;Vorarlberg;8;21356;W;326;186;0
3;15-24;Wien;9;111527;M;2801;1703;0
3;15-24;Wien;9;109711;W;2548;1531;0
3;15-24;Österreich;10;500178;M;7498;5136;0
3;15-24;Österreich;10;469589;W;6383;4389;0
4;25-34;Burgenland;1;15919;M;120;88;0
4;25-34;Burgenland;1;15611;W;94;67;0
4;25-34;Kärnten;2;33383;M;158;107;0
4;25-34;Kärnten;2;32434;W;135;84;0
4;25-34;Niederösterreich;3;99983;M;940;669;0
4;25-34;Niederösterreich;3;97053;W;803;602;0
4;25-34;Oberösterreich;4;101397;M;1008;741;0
4;25-34;Oberösterreich;4;94818;W;903;654;1
4;25-34;Salzburg;5;38361;M;409;259;1
4;25-34;Salzburg;5;37326;W;391;249;0
4;25-34;Steiermark;6;85258;M;484;314;0
4;25-34;Steiermark;6;78765;W;395;280;0
4;25-34;Tirol;7;54311;M;927;734;0
4;25-34;Tirol;7;52332;W;790;629;0
4;25-34;Vorarlberg;8;26971;M;308;206;0
4;25-34;Vorarlberg;8;25881;W;296;182;0
4;25-34;Wien;9;159858;M;2953;1883;0
4;25-34;Wien;9;157213;W;2560;1492;0
4;25-34;Österreich;10;615441;M;7307;5001;1
4;25-34;Österreich;10;591433;W;6367;4239;1
5;35-44;Burgenland;1;18466;M;122;88;0
5;35-44;Burgenland;1;19368;W;100;70;0
5;35-44;Kärnten;2;34259;M;106;66;0
5;35-44;Kärnten;2;;U;1;0;0
5;35-44;Kärnten;2;34046;W;126;82;0
5;35-44;Niederösterreich;3;106230;M;784;569;2
5;35-44;Niederösterreich;3;107271;W;788;558;0
5;35-44;Oberösterreich;4;96624;M;794;598;0
5;35-44;Oberösterreich;4;93084;W;832;578;1
5;35-44;Salzburg;5;36504;M;355;225;0
5;35-44;Salzburg;5;36266;W;338;230;0
5;35-44;Steiermark;6;80862;M;406;274;1
5;35-44;Steiermark;6;78868;W;399;252;0
5;35-44;Tirol;7;49776;M;663;546;0
5;35-44;Tirol;7;49773;W;670;554;0
5;35-44;Vorarlberg;8;26536;M;264;164;0
5;35-44;Vorarlberg;8;26555;W;305;182;0
5;35-44;Wien;9;136556;M;2025;1208;0
5;35-44;Wien;9;135570;W;1928;1105;0
5;35-44;Österreich;10;585813;M;5519;3738;3
5;35-44;Österreich;10;;U;1;0;0
5;35-44;Österreich;10;580801;W;5486;3611;1
6;45-54;Burgenland;1;23555;M;152;107;1
6;45-54;Burgenland;1;23359;W;139;98;0
6;45-54;Kärnten;2;43350;M;146;94;1
6;45-54;Kärnten;2;44450;W;151;101;0
6;45-54;Niederösterreich;3;135183;M;1093;790;0
6;45-54;Niederösterreich;3;;U;2;0;0
6;45-54;Niederösterreich;3;135871;W;1117;755;2
6;45-54;Oberösterreich;4;113770;M;958;682;1
6;45-54;Oberösterreich;4;111883;W;988;681;1
6;45-54;Salzburg;5;41781;M;419;269;1
6;45-54;Salzburg;5;43095;W;395;247;0
6;45-54;Steiermark;6;96598;M;487;342;0
6;45-54;Steiermark;6;94098;W;540;394;1
6;45-54;Tirol;7;58275;M;762;585;3
6;45-54;Tirol;7;58650;W;842;659;0
6;45-54;Vorarlberg;8;30682;M;343;212;0
6;45-54;Vorarlberg;8;30151;W;336;221;0
6;45-54;Wien;9;135495;M;1962;1130;5
6;45-54;Wien;9;137897;W;1913;1069;4
6;45-54;Österreich;10;678689;M;6322;4211;12
6;45-54;Österreich;10;;U;2;0;0
6;45-54;Österreich;10;679454;W;6421;4225;8
7;55-64;Burgenland;1;23177;M;108;76;1
