Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2823;2431,23137606146;305;2020-11-17T06:02:00
Baden;2586;1768,77355457822;306;2020-11-17T06:02:00
Bludenz;1799;2823,55526257965;801;2020-11-17T06:02:00
Braunau am Inn;2065;1977,8177917401;404;2020-11-17T06:02:00
Bregenz;4043;3008,56507147481;802;2020-11-17T06:02:00
Bruck an der Leitha;1688;1654,73973139888;307;2020-11-17T06:02:00
Bruck-Mürzzuschlag;1785;1803,32174896953;621;2020-11-17T06:02:00
Deutschlandsberg;832;1367,94857039509;603;2020-11-17T06:02:00
Dornbirn;3396;3813,97333812513;803;2020-11-17T06:02:00
Eferding;1241;3742,91229340089;405;2020-11-17T06:02:00
Eisenstadt(Stadt);301;2056,43232902917;101;2020-11-17T06:02:00
Eisenstadt-Umgebung;761;1772,77704009132;103;2020-11-17T06:02:00
Feldkirch;3201;2987,1499360763;804;2020-11-17T06:02:00
Feldkirchen;486;1623,40915923439;210;2020-11-17T06:02:00
Freistadt;2151;3228,71166749223;406;2020-11-17T06:02:00
Gänserndorf;1379;1329,97704608144;308;2020-11-17T06:02:00
Gmünd;860;2338,67239550757;309;2020-11-17T06:02:00
Gmunden;2551;2510,06090661314;407;2020-11-17T06:02:00
Graz(Stadt);5460;1890,54244025401;601;2020-11-17T06:02:00
Graz-Umgebung;2408;1561,00090755867;606;2020-11-17T06:02:00
Grieskirchen;2168;3349,76282813924;408;2020-11-17T06:02:00
Güssing;571;2213,43567081444;104;2020-11-17T06:02:00
Hallein;2090;3461,75506012522;502;2020-11-17T06:02:00
Hartberg-Fürstenfeld;1933;2133,03612809252;622;2020-11-17T06:02:00
Hermagor;337;1849,20983318701;203;2020-11-17T06:02:00
Hollabrunn;784;1541,54705257777;310;2020-11-17T06:02:00
Horn;369;1186,87680926343;311;2020-11-17T06:02:00
Imst;1756;2923,93765818569;702;2020-11-17T06:02:00
Innsbruck-Land;5470;3050,44669246813;703;2020-11-17T06:02:00
Innsbruck-Stadt;4670;3534,93301037015;701;2020-11-17T06:02:00
Jennersdorf;384;2250,08789405836;105;2020-11-17T06:02:00
Kirchdorf an der Krems;1172;2060,98547462456;409;2020-11-17T06:02:00
Kitzbühel;1614;2526,57284638625;704;2020-11-17T06:02:00
Klagenfurt Land;981;1640,46822742475;204;2020-11-17T06:02:00
