Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;324;0;47
Rust(Stadt);102;1980;38;0;4
Eisenstadt-Umgebung;103;43236;842;5;135
Güssing;104;25699;618;3;101
Jennersdorf;105;17097;417;7;57
Mattersburg;106;40042;735;6;124
Neusiedl am See;107;59990;1038;12;181
Oberpullendorf;108;37384;958;7;196
Oberwart;109;54192;1379;22;192
Klagenfurt Stadt;201;101300;2296;33;563
Villach Stadt;202;62882;1166;7;319
Hermagor;203;18054;410;2;84
Klagenfurt Land;204;60014;1229;3;365
Sankt Veit an der Glan;205;54186;1229;7;328
Spittal an der Drau;206;75868;858;6;278
Villach Land;207;64618;1104;5;305
Völkermarkt;208;41862;1246;6;304
Wolfsberg;209;52607;1203;8;345
Feldkirchen;210;29902;609;5;175
Krems an der Donau(Stadt);301;25036;663;11;148
Sankt Pölten(Stadt);302;55514;1362;8;282
Waidhofen an der Ybbs(Stadt);303;11222;278;3;66
Wiener Neustadt(Stadt);304;45823;1133;21;166
Amstetten;305;116520;3436;38;880
Baden;306;146751;2856;19;452
Bruck an der Leitha;307;103735;1881;7;324
Gänserndorf;308;104782;1481;8;170
Gmünd;309;36553;957;12;178
Hollabrunn;310;51033;894;8;191
Horn;311;30936;423;5;74
Korneuburg;312;91254;1735;7;214
Krems(Land);313;56487;1440;9;247
Lilienfeld;314;25655;635;9;91
Melk;315;78191;1817;9;486
Mistelbach;316;75625;1108;12;219
Mödling;317;119115;2323;15;249
Neunkirchen;318;86343;1638;21;226
Sankt Pölten(Land);319;131729;2803;26;560
Scheibbs;320;41414;1303;4;390
Tulln;321;104593;2104;12;294
Waidhofen an der Thaya;322;25682;595;4;76
Wiener Neustadt(Land);323;78307;1384;14;223
Zwettl;325;41987;1009;4;256
Linz(Stadt);401;206595;6084;61;1113
Steyr(Stadt);402;38056;1084;3;196
Wels(Stadt);403;62470;2149;15;390
Braunau am Inn;404;105553;2510;17;586
Eferding;405;33178;1533;10;372
Freistadt;406;66861;2421;24;363
Gmunden;407;101859;2824;20;449
Grieskirchen;408;64875;2535;9;525
Kirchdorf an der Krems;409;57071;1377;12;315
Linz-Land;410;151371;4484;30;901
Perg;411;68968;2410;19;442
Ried im Innkreis;412;61690;2650;31;487
Rohrbach;413;56545;2864;32;583
Schärding;414;57391;2188;9;374
Steyr-Land;415;60717;2036;25;290
Urfahr-Umgebung;416;86005;3463;23;647
Vöcklabruck;417;137297;4354;21;896
Wels-Land;418;73777;2039;10;408
Salzburg(Stadt);501;155021;3822;13;938
Hallein;502;60824;2307;15;424
Salzburg-Umgebung;503;153492;4538;29;895
Sankt Johann im Pongau;504;81194;3596;35;657
Tamsweg;505;20251;704;5;165
Zell am See;506;87628;2517;19;721
Graz(Stadt);601;291072;5994;60;1001
Deutschlandsberg;603;60867;956;5;180
Graz-Umgebung;606;156070;2848;67;558
Leibnitz;610;84756;1929;24;297
Leoben;611;59700;1260;30;233
Liezen;612;79652;1857;15;388
Murau;614;27543;460;5;147
Voitsberg;616;51044;1309;22;339
Weiz;617;90654;1749;28;329
Murtal;620;71698;1355;8;331
Bruck-Mürzzuschlag;621;98697;2148;41;471
Hartberg-Fürstenfeld;622;90606;2224;71;382
Südoststeiermark;623;84036;1946;16;385
Innsbruck-Stadt;701;131961;5006;45;524
Imst;702;60474;2035;9;360
Innsbruck-Land;703;180453;6163;24;1054
Kitzbühel;704;64168;1844;15;341
Kufstein;705;110287;4397;60;803
Landeck;706;44386;1918;21;129
Lienz;707;48738;1283;9;323
Reutte;708;32838;613;2;108
Schwaz;709;84329;5146;48;927
Bludenz;801;64107;2030;15;340
Bregenz;802;134987;4491;29;718
Dornbirn;803;89912;3809;26;593
Feldkirch;804;108133;3648;16;673
Wien;900;1911191;53775;529;6296
