Altersgruppe;Anzahl;Timestamp
<5;2656;2020-12-12T11:02:00
5-14;17488;2020-12-12T11:02:00
15-24;45750;2020-12-12T11:02:00
25-34;52205;2020-12-12T11:02:00
35-44;47188;2020-12-12T11:02:00
45-54;57175;2020-12-12T11:02:00
55-64;43370;2020-12-12T11:02:00
65-74;21221;2020-12-12T11:02:00
75-84;18236;2020-12-12T11:02:00
>84;12019;2020-12-12T11:02:00
