Altersgruppe;Anzahl;Timestamp
<5;2890;2020-12-30T13:02:00
5-14;19677;2020-12-30T13:02:00
15-24;50195;2020-12-30T13:02:00
25-34;58006;2020-12-30T13:02:00
35-44;52939;2020-12-30T13:02:00
45-54;63923;2020-12-30T13:02:00
55-64;48903;2020-12-30T13:02:00
65-74;24210;2020-12-30T13:02:00
75-84;21108;2020-12-30T13:02:00
>84;14390;2020-12-30T13:02:00
