Bundesland;Anzahl;GKZ;Timestamp
Wien;566;9;2020-05-15T12:00:00
Vorarlberg;11;8;2020-05-15T12:00:00
Tirol;53;7;2020-05-15T12:00:00
Steiermark;165;6;2020-05-15T12:00:00
Salzburg;19;5;2020-05-15T12:00:00
Oberösterreich;25;4;2020-05-15T12:00:00
Niederösterreich;139;3;2020-05-15T12:00:00
Kärnten;8;2;2020-05-15T12:00:00
Burgenland;23;1;2020-05-15T12:00:00
