Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9826;169;1;2021-01-18T15:02:00
Kärnten;22732;555;2;2021-01-18T15:02:00
Niederösterreich;56167;988;3;2021-01-18T15:02:00
Oberösterreich;74057;1180;4;2021-01-18T15:02:00
Salzburg;29443;400;5;2021-01-18T15:02:00
Steiermark;42547;1180;6;2021-01-18T15:02:00
Tirol;41710;516;7;2021-01-18T15:02:00
Vorarlberg;20651;226;8;2021-01-18T15:02:00
Wien;73732;1280;9;2021-01-18T15:02:00
