Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;396;11;1;2020-08-11T08:00:00
Kärnten;445;13;2;2020-08-11T08:00:00
Niederösterreich;3195;114;3;2020-08-11T08:00:00
Oberösterreich;3590;63;4;2020-08-11T08:00:00
Salzburg;1305;38;5;2020-08-11T08:00:00
Steiermark;1895;142;6;2020-08-11T08:00:00
Tirol;3564;101;7;2020-08-11T08:00:00
Vorarlberg;942;19;8;2020-08-11T08:00:00
Wien;4678;210;9;2020-08-11T08:00:00
