Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-11-19T11:02:00
5-14;0;2020-11-19T11:02:00
15-24;0;2020-11-19T11:02:00
25-34;0;2020-11-19T11:02:00
35-44;0;2020-11-19T11:02:00
45-54;2;2020-11-19T11:02:00
55-64;6;2020-11-19T11:02:00
65-74;34;2020-11-19T11:02:00
75-84;112;2020-11-19T11:02:00
>84;369;2020-11-19T11:02:00
