Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6302;103;1;2020-12-03T18:02:00
Kärnten;12355;151;2;2020-12-03T18:02:00
Niederösterreich;34613;537;3;2020-12-03T18:02:00
Oberösterreich;52106;611;4;2020-12-03T18:02:00
Salzburg;17038;198;5;2020-12-03T18:02:00
Steiermark;20486;514;6;2020-12-03T18:02:00
Tirol;30193;356;7;2020-12-03T18:02:00
Vorarlberg;13724;141;8;2020-12-03T18:02:00
Wien;51310;700;9;2020-12-03T18:02:00
