Altersgruppe;Anzahl;Timestamp
<5;1679;2020-11-12T11:02:00
5-14;10307;2020-11-12T11:02:00
15-24;29729;2020-11-12T11:02:00
25-34;31775;2020-11-12T11:02:00
35-44;26607;2020-11-12T11:02:00
45-54;32253;2020-11-12T11:02:00
55-64;24498;2020-11-12T11:02:00
65-74;12093;2020-11-12T11:02:00
75-84;9184;2020-11-12T11:02:00
>84;5262;2020-11-12T11:02:00
