Altersgruppe;Anzahl;Timestamp
<5;784;2020-10-09T12:02:00
5-14;3422;2020-10-09T12:02:00
15-24;10056;2020-10-09T12:02:00
25-34;9784;2020-10-09T12:02:00
35-44;7740;2020-10-09T12:02:00
45-54;8791;2020-10-09T12:02:00
55-64;6204;2020-10-09T12:02:00
65-74;2968;2020-10-09T12:02:00
75-84;2354;2020-10-09T12:02:00
>84;1451;2020-10-09T12:02:00
