Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;934;11;10
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2302;24;34
Güssing;104;25699;1809;53;33
Jennersdorf;105;17097;1281;25;21
Mattersburg;106;40042;2229;32;37
Neusiedl am See;107;59990;3210;39;47
Oberpullendorf;108;37384;2220;42;27
Oberwart;109;54192;3594;87;61
Klagenfurt Stadt;201;101300;6028;157;127
Villach Stadt;202;62882;3682;68;123
Hermagor;203;18054;1860;28;6
Klagenfurt Land;204;60014;4054;65;97
Sankt Veit an der Glan;205;54186;3827;97;67
Spittal an der Drau;206;75868;5507;118;188
Villach Land;207;64618;4307;79;79
Völkermarkt;208;41862;3568;61;72
Wolfsberg;209;52607;3378;72;43
Feldkirchen;210;29902;2289;52;60
Krems an der Donau(Stadt);301;25036;1336;28;31
Sankt Pölten(Stadt);302;55514;3636;55;99
Waidhofen an der Ybbs(Stadt);303;11222;873;14;18
Wiener Neustadt(Stadt);304;45823;3797;85;57
Amstetten;305;116520;9649;126;157
Baden;306;146751;9632;120;163
Bruck an der Leitha;307;103735;5897;84;135
Gänserndorf;308;104782;5627;64;133
Gmünd;309;36553;2642;43;33
Hollabrunn;310;51033;2516;52;50
Horn;311;30936;1467;26;44
Korneuburg;312;91254;4183;49;60
Krems(Land);313;56487;3163;39;59
Lilienfeld;314;25655;1553;39;49
Melk;315;78191;5600;99;129
Mistelbach;316;75625;3637;34;55
Mödling;317;119115;6248;113;92
Neunkirchen;318;86343;5807;97;71
Sankt Pölten(Land);319;131729;7463;133;134
Scheibbs;320;41414;3688;41;74
Tulln;321;104593;5242;82;94
Waidhofen an der Thaya;322;25682;1666;14;12
Wiener Neustadt(Land);323;78307;5113;92;48
Zwettl;325;41987;3254;37;36
Linz(Stadt);401;206595;12999;216;367
Steyr(Stadt);402;38056;2298;18;68
Wels(Stadt);403;62470;5310;69;145
Braunau am Inn;404;105553;8750;103;225
Eferding;405;33178;2720;32;48
Freistadt;406;66861;5324;93;114
Gmunden;407;101859;7552;105;85
Grieskirchen;408;64875;5061;68;91
Kirchdorf an der Krems;409;57071;4036;81;73
Linz-Land;410;151371;9701;86;222
Perg;411;68968;5633;71;84
Ried im Innkreis;412;61690;5738;98;130
Rohrbach;413;56545;5037;96;50
Schärding;414;57391;5236;69;114
Steyr-Land;415;60717;4094;68;69
Urfahr-Umgebung;416;86005;5934;72;58
Vöcklabruck;417;137297;11097;153;348
Wels-Land;418;73777;5389;59;155
Salzburg(Stadt);501;155021;11357;134;253
Hallein;502;60824;6403;62;193
Salzburg-Umgebung;503;153492;12158;119;253
Sankt Johann im Pongau;504;81194;9364;113;139
Tamsweg;505;20251;2441;40;35
Zell am See;506;87628;7127;104;104
Graz(Stadt);601;291072;15335;289;477
Deutschlandsberg;603;60867;3800;104;151
Graz-Umgebung;606;156070;8260;241;221
Leibnitz;610;84756;5631;109;126
Leoben;611;59700;3246;109;52
Liezen;612;79652;5276;112;94
Murau;614;27543;1861;29;79
Voitsberg;616;51044;3219;107;132
Weiz;617;90654;5752;143;222
Murtal;620;71698;4655;163;184
Bruck-Mürzzuschlag;621;98697;5858;245;100
Hartberg-Fürstenfeld;622;90606;7002;180;205
Südoststeiermark;623;84036;5750;168;159
Innsbruck-Stadt;701;131961;9196;94;282
Imst;702;60474;4764;37;179
Innsbruck-Land;703;180453;13075;136;343
Kitzbühel;704;64168;4332;42;55
Kufstein;705;110287;9172;137;165
Landeck;706;44386;3505;47;39
Lienz;707;48738;5142;45;153
Reutte;708;32838;1909;6;72
Schwaz;709;84329;8946;131;35
Bludenz;801;64107;3988;46;88
Bregenz;802;134987;9046;101;413
Dornbirn;803;89912;7176;71;232
Feldkirch;804;108133;7765;76;261
Wien;900;1911191;132353;2205;3003
