Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9180;161;1;2021-01-07T23:02:00
Kärnten;20318;505;2;2021-01-07T23:02:00
Niederösterreich;52102;891;3;2021-01-07T23:02:00
Oberösterreich;69857;1115;4;2021-01-07T23:02:00
Salzburg;26533;367;5;2021-01-07T23:02:00
Steiermark;39482;1119;6;2021-01-07T23:02:00
Tirol;39686;490;7;2021-01-07T23:02:00
Vorarlberg;19329;217;8;2021-01-07T23:02:00
Wien;70414;1146;9;2021-01-07T23:02:00
