Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;426;5;40
Rust(Stadt);102;1980;50;0;1
Eisenstadt-Umgebung;103;43236;1079;13;45
Güssing;104;25699;784;8;42
Jennersdorf;105;17097;561;13;30
Mattersburg;106;40042;1056;16;71
Neusiedl am See;107;59990;1363;20;76
Oberpullendorf;108;37384;1217;14;38
Oberwart;109;54192;1670;45;70
Klagenfurt Stadt;201;101300;3223;80;237
Villach Stadt;202;62882;1601;22;132
Hermagor;203;18054;611;5;86
Klagenfurt Land;204;60014;1828;5;152
Sankt Veit an der Glan;205;54186;2028;45;184
Spittal an der Drau;206;75868;1533;22;140
Villach Land;207;64618;1828;19;209
Völkermarkt;208;41862;1847;16;172
Wolfsberg;209;52607;1943;32;184
Feldkirchen;210;29902;952;14;93
Krems an der Donau(Stadt);301;25036;796;25;27
Sankt Pölten(Stadt);302;55514;1931;19;175
Waidhofen an der Ybbs(Stadt);303;11222;381;5;23
Wiener Neustadt(Stadt);304;45823;1408;27;79
Amstetten;305;116520;4820;70;442
Baden;306;146751;3616;32;251
Bruck an der Leitha;307;103735;2412;27;186
Gänserndorf;308;104782;1825;23;114
Gmünd;309;36553;1269;27;130
Hollabrunn;310;51033;1057;18;38
Horn;311;30936;534;7;53
Korneuburg;312;91254;2059;15;116
Krems(Land);313;56487;1741;20;97
Lilienfeld;314;25655;842;19;89
Melk;315;78191;2620;41;254
Mistelbach;316;75625;1333;24;52
Mödling;317;119115;2837;43;182
Neunkirchen;318;86343;2249;39;210
Sankt Pölten(Land);319;131729;3708;58;233
Scheibbs;320;41414;1804;15;155
Tulln;321;104593;2537;29;107
Waidhofen an der Thaya;322;25682;751;12;42
Wiener Neustadt(Land);323;78307;1809;25;127
Zwettl;325;41987;1393;10;113
Linz(Stadt);401;206595;7709;110;450
Steyr(Stadt);402;38056;1377;12;64
Wels(Stadt);403;62470;2795;30;162
Braunau am Inn;404;105553;3695;33;340
Eferding;405;33178;1879;22;90
Freistadt;406;66861;3183;53;163
Gmunden;407;101859;3652;41;249
Grieskirchen;408;64875;3354;36;174
Kirchdorf an der Krems;409;57071;1923;29;155
Linz-Land;410;151371;5670;58;289
Perg;411;68968;3167;31;155
Ried im Innkreis;412;61690;3260;56;150
Rohrbach;413;56545;3491;69;85
Schärding;414;57391;3017;26;235
Steyr-Land;415;60717;2626;45;140
Urfahr-Umgebung;416;86005;4290;48;180
Vöcklabruck;417;137297;5542;60;379
Wels-Land;418;73777;2630;30;119
Salzburg(Stadt);501;155021;5294;42;332
Hallein;502;60824;3001;23;196
Salzburg-Umgebung;503;153492;5942;47;340
Sankt Johann im Pongau;504;81194;4615;65;269
Tamsweg;505;20251;1200;19;134
Zell am See;506;87628;3647;49;275
Graz(Stadt);601;291072;7789;83;543
Deutschlandsberg;603;60867;1299;17;115
Graz-Umgebung;606;156070;3977;109;363
Leibnitz;610;84756;2550;53;181
Leoben;611;59700;1760;52;134
Liezen;612;79652;2430;38;159
Murau;614;27543;822;8;123
Voitsberg;616;51044;1735;51;104
Weiz;617;90654;2365;51;233
Murtal;620;71698;2181;44;241
Bruck-Mürzzuschlag;621;98697;3084;84;292
Hartberg-Fürstenfeld;622;90606;3069;89;238
Südoststeiermark;623;84036;2673;41;184
Innsbruck-Stadt;701;131961;5841;62;211
Imst;702;60474;2550;18;156
Innsbruck-Land;703;180453;7838;81;410
Kitzbühel;704;64168;2327;23;121
Kufstein;705;110287;5704;92;271
Landeck;706;44386;2188;27;93
Lienz;707;48738;2137;22;222
Reutte;708;32838;819;3;53
Schwaz;709;84329;6326;82;292
Bludenz;801;64107;2533;29;178
Bregenz;802;134987;5457;63;303
Dornbirn;803;89912;4427;35;255
Feldkirch;804;108133;4590;41;330
Wien;900;1911191;64707;819;3363
