Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;626;9;23
Rust(Stadt);102;1980;70;0;2
Eisenstadt-Umgebung;103;43236;1645;23;70
Güssing;104;25699;1384;42;57
Jennersdorf;105;17097;982;20;50
Mattersburg;106;40042;1624;24;91
Neusiedl am See;107;59990;2390;30;125
Oberpullendorf;108;37384;1677;24;59
Oberwart;109;54192;2412;57;127
Klagenfurt Stadt;201;101300;4843;146;151
Villach Stadt;202;62882;2679;59;89
Hermagor;203;18054;1632;22;121
Klagenfurt Land;204;60014;3151;59;108
Sankt Veit an der Glan;205;54186;3089;93;109
Spittal an der Drau;206;75868;3822;98;159
Villach Land;207;64618;3229;67;139
Völkermarkt;208;41862;2871;54;62
Wolfsberg;209;52607;2765;65;72
Feldkirchen;210;29902;1739;42;53
Krems an der Donau(Stadt);301;25036;1008;25;14
Sankt Pölten(Stadt);302;55514;2664;45;112
Waidhofen an der Ybbs(Stadt);303;11222;667;10;16
Wiener Neustadt(Stadt);304;45823;2664;62;224
Amstetten;305;116520;7549;122;109
Baden;306;146751;6655;94;414
Bruck an der Leitha;307;103735;3986;69;238
Gänserndorf;308;104782;3908;52;275
Gmünd;309;36553;1952;35;82
Hollabrunn;310;51033;1807;41;109
Horn;311;30936;926;12;54
Korneuburg;312;91254;3041;41;130
Krems(Land);313;56487;2502;32;68
Lilienfeld;314;25655;1157;30;31
Melk;315;78191;3968;82;122
Mistelbach;316;75625;2618;32;228
Mödling;317;119115;4464;99;239
Neunkirchen;318;86343;3998;80;230
Sankt Pölten(Land);319;131729;5371;99;181
Scheibbs;320;41414;2655;32;70
Tulln;321;104593;4014;69;134
Waidhofen an der Thaya;322;25682;1220;14;96
Wiener Neustadt(Land);323;78307;3375;60;223
Zwettl;325;41987;2507;29;78
Linz(Stadt);401;206595;10089;206;223
Steyr(Stadt);402;38056;1771;18;45
Wels(Stadt);403;62470;3955;60;141
Braunau am Inn;404;105553;6127;69;278
Eferding;405;33178;2273;29;25
Freistadt;406;66861;4221;84;56
Gmunden;407;101859;5964;93;104
Grieskirchen;408;64875;4374;68;55
Kirchdorf an der Krems;409;57071;2986;74;68
Linz-Land;410;151371;7576;81;201
Perg;411;68968;4357;63;99
Ried im Innkreis;412;61690;4432;89;121
Rohrbach;413;56545;4501;92;64
Schärding;414;57391;4343;62;107
Steyr-Land;415;60717;3454;62;55
Urfahr-Umgebung;416;86005;5136;69;72
Vöcklabruck;417;137297;8066;136;189
Wels-Land;418;73777;3893;51;128
Salzburg(Stadt);501;155021;8644;117;237
Hallein;502;60824;5185;56;118
Salzburg-Umgebung;503;153492;9373;98;295
Sankt Johann im Pongau;504;81194;7580;95;419
Tamsweg;505;20251;2057;38;33
Zell am See;506;87628;5631;97;143
Graz(Stadt);601;291072;11590;258;334
Deutschlandsberg;603;60867;2777;89;87
Graz-Umgebung;606;156070;6316;223;175
Leibnitz;610;84756;4098;90;156
Leoben;611;59700;2533;91;73
Liezen;612;79652;4107;97;122
Murau;614;27543;1357;20;30
Voitsberg;616;51044;2311;89;34
Weiz;617;90654;3985;127;191
Murtal;620;71698;3540;147;78
Bruck-Mürzzuschlag;621;98697;4798;222;153
Hartberg-Fürstenfeld;622;90606;5230;161;232
Südoststeiermark;623;84036;4444;154;161
Innsbruck-Stadt;701;131961;7090;88;57
Imst;702;60474;3576;33;103
Innsbruck-Land;703;180453;10227;129;107
Kitzbühel;704;64168;3574;38;83
Kufstein;705;110287;7343;129;125
Landeck;706;44386;3010;42;39
Lienz;707;48738;3665;42;171
Reutte;708;32838;1401;4;19
Schwaz;709;84329;8057;123;163
Bludenz;801;64107;3473;45;57
Bregenz;802;134987;7286;94;80
Dornbirn;803;89912;6109;65;69
Feldkirch;804;108133;6480;71;98
Wien;900;1911191;93030;1715;3627
