Bundesland;Anzahl;GKZ;Timestamp
Wien;4350;9;2020-09-22T14:00:00
Vorarlberg;455;8;2020-09-22T14:00:00
Tirol;597;7;2020-09-22T14:00:00
Steiermark;529;6;2020-09-22T14:00:00
Salzburg;263;5;2020-09-22T14:00:00
Oberösterreich;737;4;2020-09-22T14:00:00
Niederösterreich;1074;3;2020-09-22T14:00:00
Kärnten;97;2;2020-09-22T14:00:00
Burgenland;118;1;2020-09-22T14:00:00
