Bundesland;Anzahl;GKZ;Timestamp
Wien;5905;9;2020-12-19T01:02:00
Vorarlberg;1813;8;2020-12-19T01:02:00
Tirol;1967;7;2020-12-19T01:02:00
Steiermark;7611;6;2020-12-19T01:02:00
Salzburg;2495;5;2020-12-19T01:02:00
Oberösterreich;4474;4;2020-12-19T01:02:00
Niederösterreich;5515;3;2020-12-19T01:02:00
Kärnten;1821;2;2020-12-19T01:02:00
Burgenland;761;1;2020-12-19T01:02:00
